participant,item,name,rank
94,662,Randy Smith,81
94,678,Richie Guerin,50
94,683,Rick Mahorn,88
94,684,Rickey Green,91
94,700,Rolando Blackman,22
94,709,Rudy Tomjanovich,76
94,715,Sam Jones,13
94,744,Spencer Haywood,11
94,761,Terry Cummings,80
94,763,Terry Porter,64
94,775,Tom Heinsohn,66
94,779,Tom Van Arsdale,32
94,786,Tree Rollins,86
94,803,Walt Bellamy,12
94,805,Walt Frazier,6
94,807,Walter Davis,21
94,812,Wes Unseld,98
94,821,Willis Reed,104
94,823,Woody Sauldsberry,84
94,832,Zelmo Beaty,78
95,17,Allen Iverson,11
95,19,Alonzo Mourning,39
95,69,Bill Russell,66
95,77,Bob Cousy,62
95,86,Bob Pettit,35
95,134,Charles Barkley,10
95,143,Chris Mullin,41
95,144,Chris Paul,45
95,145,Chris Webber,42
95,156,Clyde Drexler,21
95,194,David Robinson,14
95,210,Dennis Rodman,61
95,221,Derrick Rose,59
95,228,Dikembe Mutombo,38
95,230,Dirk Nowitzki,28
95,234,Dominique Wilkins,22
95,250,Dwyane Wade,30
95,260,Elgin Baylor,26
95,264,Elvin Hayes,43
95,292,George Gervin,32
95,296,George Mikan,44
95,310,Grant Hill,60
95,319,Hakeem Olajuwon,9
95,328,Hersey Hawkins,53
95,333,Isiah Thomas,16
95,361,James Worthy,29
95,365,Jason Kidd,25
95,385,Jerry West,15
95,403,Joe Dumars,37
95,416,John Havlicek,24
95,422,John Starks,58
95,423,John Stockton,17
95,443,Julius Erving,1
95,450,Kareem Abdul-Jabbar,6
95,451,Karl Malone,65
95,470,Kevin Garnett,23
95,472,Kevin Johnson,49
95,475,Kevin McHale,31
95,482,Kobe Bryant,8
95,499,Larry Bird,67
95,503,Larry Johnson,50
95,513,LeBron James,13
95,539,Magic Johnson,5
95,554,Mark Jackson,56
95,555,Mark Price,54
95,578,Michael Jordan,3
95,597,Mitch Richmond,52
95,603,Moses Malone,18
95,630,Oscar Robertson,2
95,636,Patrick Ewing,19
95,637,Pau Gasol,51
95,641,Paul Pierce,40
95,646,Penny Hardaway,46
95,647,Pete Maravich,20
95,672,Reggie Miller,63
95,681,Rick Barry,36
95,693,Robert Parish,34
95,723,Scottie Pippen,64
95,730,Shaquille O'Neal,7
95,734,Shawn Kemp,47
95,752,Steve Kerr,57
95,753,Steve Nash,27
95,768,Tim Duncan,12
95,770,"Tim Hardaway, Jr.",48
95,800,Vlade Divac,55
95,805,Walt Frazier,33
95,822,Wilt Chamberlain,4
96,230,Dirk Nowitzki,2
96,250,Dwyane Wade,5
96,469,Kevin Durant,4
96,470,Kevin Garnett,3
96,482,Kobe Bryant,1
97,17,Allen Iverson,11
97,19,Alonzo Mourning,40
97,61,Ben Wallace,54
97,69,Bill Russell,62
97,71,Bill Walton,49
97,77,Bob Cousy,35
97,84,Bob McAdoo,56
97,86,Bob Pettit,18
97,134,Charles Barkley,9
97,145,Chris Webber,42
97,156,Clyde Drexler,23
97,172,Dan Majerle,57
97,194,David Robinson,14
97,210,Dennis Rodman,36
97,228,Dikembe Mutombo,41
97,230,Dirk Nowitzki,30
97,234,Dominique Wilkins,21
97,260,Elgin Baylor,20
97,287,Gary Payton,38
97,292,George Gervin,19
97,296,George Mikan,17
97,310,Grant Hill,43
97,319,Hakeem Olajuwon,8
97,329,Horace Grant,48
97,333,Isiah Thomas,15
97,361,James Worthy,58
97,365,Jason Kidd,26
97,385,Jerry West,16
97,416,John Havlicek,28
97,423,John Stockton,60
97,443,Julius Erving,7
97,450,Kareem Abdul-Jabbar,61
97,451,Karl Malone,12
97,470,Kevin Garnett,27
97,475,Kevin McHale,31
97,482,Kobe Bryant,5
97,499,Larry Bird,63
97,513,LeBron James,22
97,539,Magic Johnson,4
97,554,Mark Jackson,52
97,555,Mark Price,50
97,578,Michael Jordan,2
97,597,Mitch Richmond,51
97,603,Moses Malone,13
97,610,Nate Thurmond,55
97,630,Oscar Robertson,1
97,636,Patrick Ewing,25
97,641,Paul Pierce,39
97,646,Penny Hardaway,46
97,647,Pete Maravich,24
97,672,Reggie Miller,34
97,681,Rick Barry,37
97,693,Robert Parish,32
97,723,Scottie Pippen,59
97,730,Shaquille O'Neal,6
97,734,Shawn Kemp,45
97,753,Steve Nash,29
97,768,Tim Duncan,10
97,770,"Tim Hardaway, Jr.",44
97,800,Vlade Divac,53
97,805,Walt Frazier,33
97,821,Willis Reed,47
97,822,Wilt Chamberlain,3
98,69,Bill Russell,6
98,134,Charles Barkley,17
98,194,David Robinson,19
98,319,Hakeem Olajuwon,7
98,333,Isiah Thomas,22
98,385,Jerry West,14
98,423,John Stockton,16
98,443,Julius Erving,11
98,450,Kareem Abdul-Jabbar,3
98,451,Karl Malone,12
98,470,Kevin Garnett,21
98,482,Kobe Bryant,5
98,499,Larry Bird,4
98,513,LeBron James,15
98,539,Magic Johnson,2
98,578,Michael Jordan,1
98,603,Moses Malone,20
98,630,Oscar Robertson,10
98,636,Patrick Ewing,23
98,723,Scottie Pippen,18
98,730,Shaquille O'Neal,9
98,768,Tim Duncan,13
98,822,Wilt Chamberlain,8
99,17,Allen Iverson,36
99,69,Bill Russell,7
99,72,Billy Cunningham,35
99,84,Bob McAdoo,18
99,86,Bob Pettit,21
99,134,Charles Barkley,27
99,194,David Robinson,22
99,210,Dennis Rodman,38
99,260,Elgin Baylor,16
99,264,Elvin Hayes,15
99,292,George Gervin,13
99,319,Hakeem Olajuwon,3
99,365,Jason Kidd,34
99,385,Jerry West,14
99,423,John Stockton,20
99,443,Julius Erving,12
99,450,Kareem Abdul-Jabbar,2
99,451,Karl Malone,39
99,470,Kevin Garnett,33
99,482,Kobe Bryant,6
99,499,Larry Bird,4
99,513,LeBron James,9
99,539,Magic Johnson,8
99,553,Mark Eaton,25
99,578,Michael Jordan,1
99,603,Moses Malone,17
99,610,Nate Thurmond,32
99,630,Oscar Robertson,10
99,636,Patrick Ewing,31
99,681,Rick Barry,19
99,693,Robert Parish,24
99,723,Scottie Pippen,26
99,730,Shaquille O'Neal,28
99,752,Steve Kerr,37
99,753,Steve Nash,23
99,768,Tim Duncan,11
99,803,Walt Bellamy,29
99,822,Wilt Chamberlain,5
99,826,Yao Ming,30
100,12,Alex English,7
100,195,David Thompson,4
100,209,Dennis Johnson,8
100,252,Earl Monroe,6
100,443,Julius Erving,1
100,607,Nate Archibald,2
100,630,Oscar Robertson,3
100,736,Sidney Moncrief,5
101,5,Adrian Dantley,39
101,45,Archie Clark,48
101,56,Bailey Howell,29
101,69,Bill Russell,52
101,129,Cazzie Russell,26
101,136,Charles Thomas Scott,7
101,152,Cliff Hagan,19
101,195,David Thompson,41
101,224,Dick Barnett,21
101,252,Earl Monroe,42
101,254,Eddie Johnson,18
101,256,Eddie Miles,34
101,260,Elgin Baylor,45
101,292,George Gervin,44
101,316,Gus Johnson,3
101,317,Gus Williams,4
101,318,Guy Rodgers,17
101,345,Jamaal Wilkes,36
101,414,John Drew,47
101,428,Johnny Green,1
101,430,Johnny Moore,15
101,449,K. C. Jones,10
101,500,Larry Costello,28
101,504,Larry Kenon,23
101,505,Larry Nance,9
101,525,Lou Hudson,2
101,538,Mack Calvin,13
101,539,Magic Johnson,50
101,607,Nate Archibald,43
101,624,Norm Nixon,8
101,625,Norm Van Lier,20
101,630,Oscar Robertson,46
101,631,Otis Birdsong,33
101,643,Paul Silas,38
101,648,Phil Chenier,22
101,660,Ralph Sampson,5
101,662,Randy Smith,24
101,678,Richie Guerin,11
101,683,Rick Mahorn,14
101,684,Rickey Green,35
101,700,Rolando Blackman,6
101,709,Rudy Tomjanovich,49
101,736,Sidney Moncrief,40
101,739,Sleepy Floyd,16
101,774,Tom Gola,12
101,786,Tree Rollins,25
101,789,Truck Robinson,37
101,808,Walter Dukes,32
101,809,Wayne Embry,27
101,819,Willie Naulls,30
101,822,Wilt Chamberlain,51
101,832,Zelmo Beaty,31
102,11,Albert King,98
102,17,Allen Iverson,1
102,19,Alonzo Mourning,29
102,39,Anthony Mason,90
102,47,Artis Gilmore,97
102,61,Ben Wallace,70
102,62,Benard King,96
102,67,Bill Laimbeer,87
102,69,Bill Russell,112
102,71,Bill Walton,45
102,72,Billy Cunningham,92
102,77,Bob Cousy,102
102,82,Bob Lanier,53
102,84,Bob McAdoo,50
102,86,Bob Pettit,23
102,95,Brad Miller,94
102,126,Carmelo Anthony,62
102,134,Charles Barkley,6
102,135,Charles Oakley,77
102,143,Chris Mullin,39
102,144,Chris Paul,40
102,145,Chris Webber,36
102,156,Clyde Drexler,16
102,161,Connie Hawkins,88
102,172,Dan Majerle,56
102,175,Danny Ainge,82
102,179,Danny Manning,86
102,188,Dave Cowens,78
102,194,David Robinson,12
102,209,Dennis Johnson,72
102,210,Dennis Rodman,35
102,217,Deron Williams,74
102,218,Derrick Coleman,93
102,221,Derrick Rose,100
102,222,Detlef Schrempf,79
102,228,Dikembe Mutombo,31
102,230,Dirk Nowitzki,105
102,232,Dolph Schayes,59
102,234,Dominique Wilkins,14
102,249,Dwight Howard,43
102,250,Dwyane Wade,103
102,252,Earl Monroe,80
102,255,Eddie Jones,83
102,260,Elgin Baylor,15
102,264,Elvin Hayes,37
102,287,Gary Payton,28
102,292,George Gervin,20
102,294,George McGinnis,91
102,296,George Mikan,32
102,306,Glen Rice,58
102,310,Grant Hill,38
102,319,Hakeem Olajuwon,8
102,328,Hersey Hawkins,60
102,329,Horace Grant,67
102,333,Isiah Thomas,10
102,361,James Worthy,19
102,365,Jason Kidd,17
102,382,Jerry Lucas,76
102,385,Jerry West,113
102,403,Joe Dumars,33
102,416,John Havlicek,18
102,422,John Starks,73
102,423,John Stockton,114
102,443,Julius Erving,3
102,450,Kareem Abdul-Jabbar,109
102,451,Karl Malone,107
102,463,Kenny Smith,95
102,469,Kevin Durant,99
102,470,Kevin Garnett,106
102,472,Kevin Johnson,66
102,475,Kevin McHale,22
102,482,Kobe Bryant,110
102,499,Larry Bird,111
102,503,Larry Johnson,65
102,505,Larry Nance,57
102,513,LeBron James,9
102,539,Magic Johnson,108
102,543,Manu Ginóbili,75
102,554,Mark Jackson,47
102,555,Mark Price,49
102,563,Maurice Cheeks,51
102,578,Michael Jordan,7
102,603,Moses Malone,11
102,607,Nate Archibald,52
102,608,Nate McMillan,84
102,610,Nate Thurmond,61
102,630,Oscar Robertson,2
102,636,Patrick Ewing,13
102,637,Pau Gasol,46
102,641,Paul Pierce,34
102,646,Penny Hardaway,44
102,647,Pete Maravich,27
102,664,Rasheed Wallace,55
102,665,Ray Allen,30
102,672,Reggie Miller,101
102,673,Reggie Theus,89
102,681,Rick Barry,25
102,691,Robert Horry,85
102,693,Robert Parish,21
102,723,Scottie Pippen,115
102,730,Shaquille O'Neal,5
102,734,Shawn Kemp,42
102,752,Steve Kerr,71
102,753,Steve Nash,104
102,768,Tim Duncan,26
102,770,"Tim Hardaway, Jr.",41
102,773,Tom Chambers,81
102,784,Tracy McGrady,64
102,797,Vince Carter,63
102,800,Vlade Divac,68
102,805,Walt Frazier,24
102,807,Walter Davis,69
102,812,Wes Unseld,54
102,821,Willis Reed,48
102,822,Wilt Chamberlain,4
103,70,Bill Sharman,8
103,78,Bob Dandridge,9
103,83,Bob Love,7
103,195,David Thompson,18
103,224,Dick Barnett,20
103,260,Elgin Baylor,14
103,264,Elvin Hayes,17
103,292,George Gervin,15
103,319,Hakeem Olajuwon,4
103,443,Julius Erving,1
103,519,Lenny Wilkens,5
103,525,Lou Hudson,12
103,556,Marques Johnson,11
103,564,Maurice Lucas,10
103,583,Micheal Ray Richardson,13
103,607,Nate Archibald,16
103,629,Orlando Woolridge,19
103,630,Oscar Robertson,2
103,744,Spencer Haywood,6
103,822,Wilt Chamberlain,3
104,17,Allen Iverson,6
104,48,Arvydas Sabonis,1
104,69,Bill Russell,9
104,450,Kareem Abdul-Jabbar,7
104,499,Larry Bird,8
104,513,LeBron James,4
104,578,Michael Jordan,3
104,630,Oscar Robertson,10
104,768,Tim Duncan,5
104,822,Wilt Chamberlain,2
105,136,Charles Thomas Scott,8
105,428,Johnny Green,5
105,443,Julius Erving,1
105,449,K. C. Jones,7
105,583,Micheal Ray Richardson,4
105,607,Nate Archibald,3
105,624,Norm Nixon,6
105,630,Oscar Robertson,2
106,70,Bill Sharman,9
106,83,Bob Love,10
106,138,Chet Walker,8
106,186,Dave Bing,5
106,260,Elgin Baylor,3
106,292,George Gervin,4
106,383,Jerry Sloan,12
106,443,Julius Erving,1
106,519,Lenny Wilkens,6
106,624,Norm Nixon,14
106,630,Oscar Robertson,2
106,638,Paul Arizin,13
106,660,Ralph Sampson,11
106,744,Spencer Haywood,7
107,126,Carmelo Anthony,12
107,134,Charles Barkley,8
107,228,Dikembe Mutombo,15
107,230,Dirk Nowitzki,9
107,249,Dwight Howard,13
107,250,Dwyane Wade,5
107,469,Kevin Durant,4
107,482,Kobe Bryant,1
107,578,Michael Jordan,2
107,665,Ray Allen,11
107,730,Shaquille O'Neal,7
107,753,Steve Nash,6
107,784,Tracy McGrady,14
107,797,Vince Carter,3
107,826,Yao Ming,10
108,45,Archie Clark,51
108,56,Bailey Howell,52
108,70,Bill Sharman,38
108,72,Billy Cunningham,18
108,76,Bob Boozer,67
108,78,Bob Dandridge,16
108,82,Bob Lanier,15
108,83,Bob Love,30
108,110,Buck Williams,36
108,136,Charles Thomas Scott,43
108,138,Chet Walker,28
108,152,Cliff Hagan,72
108,186,Dave Bing,27
108,195,David Thompson,4
108,224,Dick Barnett,75
108,232,Dolph Schayes,39
108,239,Don Ohl,54
108,253,Ed Macauley,2
108,256,Eddie Miles,63
108,260,Elgin Baylor,8
108,284,Gail Goodrich,25
108,289,Gene Shue,10
108,291,Geoff Petrie,11
108,292,George Gervin,6
108,316,Gus Johnson,29
108,317,Gus Williams,32
108,318,Guy Rodgers,58
108,320,Hal Greer,20
108,342,Jack Twyman,13
108,374,Jeff Mullins,12
108,382,Jerry Lucas,31
108,383,Jerry Sloan,53
108,397,Jimmy Walker,45
108,398,Jo Jo White,26
108,400,Joe Barry Carroll,64
108,402,Joe Caldwell,49
108,414,John Drew,47
108,427,Johnny Davis,57
108,428,Johnny Green,35
108,443,Julius Erving,1
108,500,Larry Costello,62
108,504,Larry Kenon,61
108,519,Lenny Wilkens,22
108,525,Lou Hudson,37
108,552,Mark Aguirre,44
108,556,Marques Johnson,24
108,564,Maurice Lucas,21
108,565,Maurice Stokes,14
108,607,Nate Archibald,5
108,624,Norm Nixon,42
108,630,Oscar Robertson,9
108,638,Paul Arizin,71
108,644,Paul Westphal,46
108,648,Phil Chenier,59
108,650,Phil Smith,60
108,660,Ralph Sampson,34
108,662,Randy Smith,55
108,678,Richie Guerin,73
108,700,Rolando Blackman,41
108,709,Rudy Tomjanovich,48
108,715,Sam Jones,19
108,736,Sidney Moncrief,3
108,737,Sidney Wicks,56
108,744,Spencer Haywood,17
108,763,Terry Porter,40
108,774,Tom Gola,69
108,779,Tom Van Arsdale,70
108,789,Truck Robinson,50
108,803,Walt Bellamy,23
108,805,Walt Frazier,7
108,807,Walter Davis,33
108,808,Walter Dukes,74
108,809,Wayne Embry,65
108,819,Willie Naulls,68
108,832,Zelmo Beaty,66
109,230,Dirk Nowitzki,5
109,250,Dwyane Wade,8
109,303,Giannis Antetokounmpo,11
109,469,Kevin Durant,7
109,470,Kevin Garnett,6
109,482,Kobe Bryant,1
109,513,LeBron James,2
109,711,Russell Westbrook,10
109,730,Shaquille O'Neal,3
109,747,Stephen Curry,9
109,768,Tim Duncan,4
110,5,Adrian Dantley,21
110,12,Alex English,68
110,33,Andrew Toney,27
110,47,Artis Gilmore,61
110,56,Bailey Howell,73
110,65,Bill Bridges,26
110,69,Bill Russell,82
110,72,Billy Cunningham,59
110,76,Bob Boozer,25
110,78,Bob Dandridge,62
110,82,Bob Lanier,84
110,83,Bob Love,42
110,110,Buck Williams,47
110,113,Byron Scott,56
110,129,Cazzie Russell,75
110,136,Charles Thomas Scott,54
110,138,Chet Walker,41
110,158,Clyde Lovellette,13
110,161,Connie Hawkins,67
110,186,Dave Bing,40
110,188,Dave Cowens,55
110,195,David Thompson,19
110,224,Dick Barnett,23
110,232,Dolph Schayes,49
110,239,Don Ohl,76
110,252,Earl Monroe,18
110,253,Ed Macauley,8
110,256,Eddie Miles,31
110,260,Elgin Baylor,4
110,264,Elvin Hayes,17
110,284,Gail Goodrich,35
110,289,Gene Shue,10
110,292,George Gervin,6
110,316,Gus Johnson,38
110,317,Gus Williams,44
110,318,Guy Rodgers,69
110,320,Hal Greer,60
110,324,Harry Gallatin,12
110,382,Jerry Lucas,39
110,383,Jerry Sloan,72
110,398,Jo Jo White,37
110,400,Joe Barry Carroll,80
110,416,John Havlicek,83
110,425,John Williamson,57
110,428,Johnny Green,43
110,430,Johnny Moore,81
110,443,Julius Erving,3
110,455,Kelly Tripucka,78
110,500,Larry Costello,34
110,504,Larry Kenon,74
110,519,Lenny Wilkens,58
110,523,Lonnie Shelton,79
110,525,Lou Hudson,48
110,538,Mack Calvin,70
110,552,Mark Aguirre,50
110,556,Marques Johnson,1
110,583,Micheal Ray Richardson,36
110,607,Nate Archibald,16
110,610,Nate Thurmond,65
110,624,Norm Nixon,53
110,630,Oscar Robertson,14
110,638,Paul Arizin,29
110,647,Pete Maravich,15
110,648,Phil Chenier,77
110,660,Ralph Sampson,46
110,668,Red Kerr,28
110,678,Richie Guerin,9
110,683,Rick Mahorn,71
110,700,Rolando Blackman,52
110,715,Sam Jones,63
110,736,Sidney Moncrief,20
110,744,Spencer Haywood,64
110,763,Terry Porter,51
110,774,Tom Gola,30
110,803,Walt Bellamy,2
110,805,Walt Frazier,5
110,807,Walter Davis,45
110,808,Walter Dukes,7
110,809,Wayne Embry,33
110,812,Wes Unseld,66
110,819,Willie Naulls,24
110,821,Willis Reed,22
110,823,Woody Sauldsberry,11
110,832,Zelmo Beaty,32
111,20,Alvan Adams,23
111,70,Bill Sharman,17
111,78,Bob Dandridge,20
111,129,Cazzie Russell,10
111,136,Charles Thomas Scott,22
111,138,Chet Walker,15
111,186,Dave Bing,21
111,195,David Thompson,4
111,224,Dick Barnett,7
111,252,Earl Monroe,5
111,316,Gus Johnson,14
111,368,Jay Vincent,24
111,414,John Drew,6
111,428,Johnny Green,11
111,443,Julius Erving,1
111,552,Mark Aguirre,12
111,556,Marques Johnson,18
111,564,Maurice Lucas,16
111,607,Nate Archibald,3
111,662,Randy Smith,8
111,684,Rickey Green,9
111,700,Rolando Blackman,13
111,744,Spencer Haywood,19
111,779,Tom Van Arsdale,25
111,805,Walt Frazier,2
112,17,Allen Iverson,11
112,60,Ben Simmons,28
112,69,Bill Russell,8
112,71,Bill Walton,23
112,86,Bob Pettit,15
112,134,Charles Barkley,10
112,194,David Robinson,21
112,232,Dolph Schayes,24
112,260,Elgin Baylor,13
112,264,Elvin Hayes,16
112,292,George Gervin,20
112,296,George Mikan,14
112,319,Hakeem Olajuwon,12
112,404,Joe Fulks,17
112,443,Julius Erving,4
112,450,Kareem Abdul-Jabbar,2
112,451,Karl Malone,29
112,470,Kevin Garnett,30
112,499,Larry Bird,19
112,513,LeBron James,6
112,539,Magic Johnson,18
112,563,Maurice Cheeks,27
112,578,Michael Jordan,3
112,603,Moses Malone,9
112,630,Oscar Robertson,5
112,638,Paul Arizin,26
112,723,Scottie Pippen,22
112,730,Shaquille O'Neal,7
112,803,Walt Bellamy,25
112,822,Wilt Chamberlain,1
113,5,Adrian Dantley,20
113,17,Allen Iverson,13
113,69,Bill Russell,9
113,77,Bob Cousy,18
113,86,Bob Pettit,8
113,134,Charles Barkley,12
113,156,Clyde Drexler,31
113,234,Dominique Wilkins,16
113,252,Earl Monroe,29
113,260,Elgin Baylor,15
113,287,Gary Payton,25
113,292,George Gervin,17
113,296,George Mikan,7
113,310,Grant Hill,33
113,319,Hakeem Olajuwon,11
113,333,Isiah Thomas,22
113,365,Jason Kidd,26
113,416,John Havlicek,28
113,443,Julius Erving,2
113,450,Kareem Abdul-Jabbar,5
113,451,Karl Malone,14
113,470,Kevin Garnett,23
113,499,Larry Bird,21
113,513,LeBron James,4
113,543,Manu Ginóbili,34
113,603,Moses Malone,6
113,607,Nate Archibald,19
113,630,Oscar Robertson,3
113,641,Paul Pierce,32
113,646,Penny Hardaway,35
113,647,Pete Maravich,24
113,730,Shaquille O'Neal,10
113,805,Walt Frazier,27
113,821,Willis Reed,30
113,822,Wilt Chamberlain,1
114,5,Adrian Dantley,24
114,6,Adrian Smith,56
114,12,Alex English,27
114,33,Andrew Toney,66
114,63,Bernard King,23
114,65,Bill Bridges,39
114,72,Billy Cunningham,30
114,73,Billy Knight,62
114,82,Bob Lanier,26
114,87,Bob Rule,59
114,110,Buck Williams,6
114,112,Butch Beard,13
114,121,Calvin Natt,57
114,122,Campy Russell,42
114,129,Cazzie Russell,74
114,136,Charles Thomas Scott,8
114,138,Chet Walker,5
114,161,Connie Hawkins,29
114,171,Dan Issel,78
114,173,Dan Roundfield,73
114,195,David Thompson,21
114,209,Dennis Johnson,50
114,235,Don Buse,63
114,252,Earl Monroe,19
114,253,Ed Macauley,45
114,254,Eddie Johnson,37
114,260,Elgin Baylor,16
114,264,Elvin Hayes,20
114,291,Geoff Petrie,46
114,298,George Yardley,64
114,316,Gus Johnson,1
114,317,Gus Williams,2
114,318,Guy Rodgers,35
114,320,Hal Greer,28
114,324,Harry Gallatin,60
114,340,Jack Marin,65
114,341,Jack Sikma,11
114,360,James Silas,80
114,374,Jeff Mullins,47
114,392,Jim Pollard,54
114,397,Jimmy Walker,10
114,400,Joe Barry Carroll,69
114,425,John Williamson,61
114,428,Johnny Green,3
114,443,Julius Erving,14
114,449,K. C. Jones,53
114,457,Ken Sears,58
114,476,Kevin Porter,75
114,504,Larry Kenon,72
114,505,Larry Nance,9
114,519,Lenny Wilkens,32
114,523,Lonnie Shelton,38
114,531,Lucious Jackson,41
114,532,Lucius Allen,43
114,552,Mark Aguirre,51
114,583,Micheal Ray Richardson,4
114,584,Mickey Johnson,55
114,607,Nate Archibald,18
114,610,Nate Thurmond,34
114,624,Norm Nixon,52
114,625,Norm Van Lier,36
114,629,Orlando Woolridge,67
114,630,Oscar Robertson,15
114,638,Paul Arizin,68
114,643,Paul Silas,79
114,648,Phil Chenier,70
114,660,Ralph Sampson,48
114,662,Randy Smith,71
114,700,Rolando Blackman,7
114,716,Sam Lacey,40
114,736,Sidney Moncrief,22
114,737,Sidney Wicks,76
114,744,Spencer Haywood,33
114,763,Terry Porter,49
114,775,Tom Heinsohn,12
114,805,Walt Frazier,17
114,809,Wayne Embry,77
114,812,Wes Unseld,31
114,821,Willis Reed,25
114,823,Woody Sauldsberry,44
115,5,Adrian Dantley,41
115,12,Alex English,36
115,69,Bill Russell,32
115,72,Billy Cunningham,38
115,82,Bob Lanier,40
115,83,Bob Love,6
115,110,Buck Williams,13
115,129,Cazzie Russell,29
115,138,Chet Walker,5
115,161,Connie Hawkins,39
115,186,Dave Bing,7
115,260,Elgin Baylor,34
115,316,Gus Johnson,14
115,317,Gus Williams,15
115,319,Hakeem Olajuwon,35
115,320,Hal Greer,37
115,324,Harry Gallatin,24
115,340,Jack Marin,19
115,397,Jimmy Walker,26
115,414,John Drew,27
115,428,Johnny Green,16
115,443,Julius Erving,3
115,449,K. C. Jones,11
115,479,Kiki Vandeweghe,25
115,532,Lucius Allen,22
115,552,Mark Aguirre,12
115,556,Marques Johnson,8
115,564,Maurice Lucas,4
115,565,Maurice Stokes,23
115,583,Micheal Ray Richardson,9
115,607,Nate Archibald,1
115,630,Oscar Robertson,31
115,638,Paul Arizin,18
115,673,Reggie Theus,28
115,700,Rolando Blackman,10
115,708,Rudy LaRusso,20
115,763,Terry Porter,17
115,779,Tom Van Arsdale,21
115,805,Walt Frazier,2
115,822,Wilt Chamberlain,33
115,832,Zelmo Beaty,30
116,156,Clyde Drexler,5
116,234,Dominique Wilkins,4
116,260,Elgin Baylor,3
116,292,George Gervin,6
116,333,Isiah Thomas,9
116,443,Julius Erving,1
116,603,Moses Malone,8
116,630,Oscar Robertson,2
116,647,Pete Maravich,7
116,805,Walt Frazier,10
117,12,Alex English,60
