participant,itemA,itemB,recognizedA,recognizedB,aLarger,choiceA
247,64,14,0,1,0,0
247,127,137,1,0,1,1
247,81,47,0,0,0,1
247,122,88,0,0,0,1
247,27,112,0,0,1,0
247,83,20,0,0,0,0
247,92,55,0,0,0,0
247,82,6,0,0,0,1
247,120,40,0,1,0,0
247,66,19,0,0,0,1
247,39,75,0,1,1,0
247,70,126,1,0,1,1
247,26,121,0,0,1,1
247,9,150,1,0,1,1
247,129,139,0,0,1,0
247,91,35,0,0,0,1
247,130,105,0,0,0,0
247,50,141,1,1,1,1
247,94,85,0,0,0,1
247,146,43,0,0,0,1
247,59,102,1,0,1,1
247,114,41,0,0,0,0
247,65,136,0,1,1,0
247,15,148,0,0,1,0
247,42,34,1,1,0,0
247,60,142,1,0,1,1
247,103,54,0,0,0,0
247,36,5,1,1,0,0
247,110,58,0,0,0,0
247,2,109,1,1,1,1
247,17,73,0,0,1,0
247,98,145,1,1,1,1
247,101,25,0,0,0,0
247,133,95,0,0,0,1
247,28,93,0,0,1,1
247,38,143,0,0,1,0
247,22,61,0,0,1,0
247,131,86,0,0,0,0
247,1,3,1,0,1,1
247,87,77,1,0,0,1
247,144,13,0,0,0,0
247,69,23,1,0,0,1
247,107,123,0,1,1,0
247,128,44,0,0,0,0
247,68,132,0,0,1,1
247,51,74,0,1,1,0
247,147,113,0,0,0,1
248,12,125,1,0,1,1
248,11,117,0,0,1,0
248,7,119,1,0,1,1
248,99,46,1,0,0,1
248,116,96,0,0,0,1
248,100,89,0,0,0,1
248,67,30,0,0,0,0
248,63,21,1,0,0,1
248,84,118,1,0,1,1
248,115,56,0,0,0,1
248,37,149,0,0,1,0
248,71,80,0,0,1,1
248,138,78,0,1,0,0
248,32,140,0,0,1,0
248,62,135,1,0,1,1
248,24,31,1,0,1,1
248,29,8,1,1,0,1
248,134,18,0,1,0,0
248,57,52,0,0,0,1
248,104,108,0,0,1,0
248,53,48,0,0,0,0
248,4,76,1,0,1,1
248,72,49,0,1,0,0
248,90,10,0,1,0,0
248,33,111,0,0,1,0
248,45,16,1,1,0,1
248,97,79,0,0,0,1
248,124,106,0,0,0,0
248,64,14,0,1,0,0
248,127,137,0,0,1,0
248,81,47,0,0,0,0
248,122,88,0,0,0,1
248,27,112,0,0,1,0
248,83,20,0,0,0,0
248,92,55,0,1,0,0
248,82,6,0,0,0,1
248,120,40,0,0,0,0
248,66,19,0,0,0,1
248,39,75,0,0,1,0
248,70,126,0,0,1,1
248,26,121,0,0,1,1
248,9,150,1,0,1,1
248,129,139,0,0,1,0
248,91,35,1,0,0,1
248,130,105,0,0,0,0
248,50,141,0,0,1,0
248,94,85,0,0,0,1
248,146,43,0,0,0,0
248,59,102,0,0,1,1
248,114,41,0,0,0,1
248,65,136,0,1,1,0
248,15,148,1,0,1,1
248,42,34,1,0,0,1
248,60,142,1,0,1,1
248,103,54,0,0,0,0
248,36,5,1,0,0,0
248,110,58,1,0,0,1
248,2,109,1,0,1,1
248,17,73,0,1,1,0
248,98,145,1,0,1,1
248,101,25,0,0,0,0
248,133,95,0,0,0,1
248,28,93,0,0,1,0
248,38,143,0,0,1,0
248,22,61,0,0,1,1
248,131,86,0,0,0,0
248,1,3,1,0,1,1
248,87,77,0,0,0,1
248,144,13,0,0,0,0
248,69,23,0,0,0,1
248,107,123,0,0,1,0
248,128,44,0,1,0,0
248,68,132,0,0,1,1
248,51,74,0,0,1,0
248,147,113,0,0,0,1
249,12,125,1,0,1,1
249,11,117,0,0,1,0
249,7,119,1,1,1,1
249,99,46,0,0,0,1
249,116,96,0,1,0,1
249,100,89,0,1,0,1
249,67,30,0,1,0,1
249,63,21,1,0,0,1
249,84,118,0,0,1,1
249,115,56,0,1,0,1
249,37,149,0,1,1,0
249,71,80,1,0,1,1
249,138,78,1,0,0,1
249,32,140,1,0,1,0
249,62,135,0,0,1,1
249,24,31,1,1,1,1
249,29,8,1,0,0,1
249,134,18,1,0,0,0
249,57,52,0,1,0,0
249,104,108,1,0,1,0
249,53,48,1,0,0,1
249,4,76,0,0,1,1
249,72,49,0,1,0,0
249,90,10,1,1,0,0
249,33,111,0,0,1,0
249,45,16,1,0,0,0
249,97,79,0,0,0,1
249,124,106,1,0,0,0
249,64,14,1,1,0,0
249,127,137,1,0,1,1
249,81,47,1,1,0,1
249,122,88,1,0,0,0
249,27,112,1,0,1,0
249,83,20,0,0,0,0
249,92,55,0,0,0,0
249,82,6,0,0,0,1
249,120,40,1,0,0,0
249,66,19,0,0,0,1
249,39,75,0,1,1,0
249,70,126,0,0,1,1
249,26,121,1,1,1,1
249,9,150,1,1,1,1
249,129,139,1,1,1,0
249,91,35,1,0,0,1
249,130,105,0,0,0,1
249,50,141,1,1,1,0
249,94,85,1,0,0,1
249,146,43,1,0,0,0
249,59,102,0,0,1,1
249,114,41,0,0,0,1
249,65,136,1,1,1,0
249,15,148,1,0,1,1
249,42,34,1,1,0,0
249,60,142,0,0,1,1
249,103,54,0,0,0,1
249,36,5,1,1,0,0
249,110,58,0,0,0,1
249,2,109,1,0,1,1
249,17,73,0,1,1,0
249,98,145,0,0,1,1
249,101,25,0,0,0,1
249,133,95,0,0,0,1
249,28,93,0,0,1,1
249,38,143,0,0,1,1
249,22,61,0,0,1,1
249,131,86,0,0,0,0
249,1,3,1,0,1,1
249,87,77,0,0,0,1
249,144,13,1,1,0,0
249,69,23,1,0,0,1
249,107,123,0,0,1,1
249,128,44,0,1,0,0
249,68,132,1,1,1,0
249,51,74,0,1,1,0
249,147,113,0,0,0,1
250,12,125,1,0,1,1
250,11,117,0,1,1,0
250,7,119,1,1,1,1
250,99,46,1,0,0,1
250,116,96,1,1,0,1
250,100,89,1,1,0,0
250,67,30,1,1,0,1
250,63,21,1,1,0,0
250,84,118,1,1,1,0
250,115,56,1,0,0,1
250,37,149,1,1,1,1
250,71,80,0,1,1,0
250,138,78,0,1,0,0
250,32,140,1,1,1,0
250,62,135,1,1,1,1
250,24,31,1,1,1,0
250,29,8,1,1,0,0
250,134,18,1,1,0,0
250,57,52,1,1,0,0
250,104,108,0,1,1,0
250,53,48,0,1,0,0
250,4,76,1,1,1,1
250,72,49,1,1,0,1
250,90,10,0,1,0,0
250,33,111,0,1,1,0
250,45,16,1,1,0,0
250,97,79,1,1,0,0
250,124,106,1,1,0,0
250,64,14,1,1,0,0
250,127,137,1,1,1,1
250,81,47,0,1,0,0
250,122,88,1,0,0,1
250,27,112,0,1,1,0
250,83,20,0,1,0,0
250,92,55,0,0,0,0
250,82,6,0,1,0,0
250,120,40,0,1,0,0
250,66,19,1,1,0,1
250,39,75,0,1,1,0
250,70,126,1,1,1,0
250,26,121,1,0,1,1
250,9,150,1,0,1,1
250,129,139,0,1,1,0
250,91,35,1,0,0,1
250,130,105,1,0,0,1
250,50,141,1,0,1,1
250,94,85,0,1,0,0
250,146,43,0,1,0,0
250,59,102,1,1,1,1
250,114,41,0,1,0,0
250,65,136,0,1,1,0
250,15,148,0,1,1,0
250,42,34,1,1,0,0
250,60,142,1,0,1,1
250,103,54,1,0,0,1
250,36,5,1,1,0,0
250,110,58,0,1,0,0
250,2,109,1,0,1,1
250,17,73,1,1,1,0
250,98,145,1,1,1,1
250,101,25,1,1,0,1
250,133,95,0,1,0,0
250,28,93,0,0,1,1
250,38,143,1,0,1,1
250,22,61,0,1,1,0
250,131,86,0,0,0,0
250,1,3,1,1,1,0
250,87,77,0,0,0,0
250,144,13,0,1,0,0
250,69,23,1,0,0,1
250,107,123,1,1,1,0
250,128,44,0,1,0,0
250,68,132,1,1,1,0
250,51,74,0,1,1,0
250,147,113,0,1,0,0
251,12,125,1,0,1,1
251,11,117,0,0,1,0
251,7,119,0,0,1,1
251,99,46,0,0,0,0
251,116,96,0,0,0,1
251,100,89,0,0,0,0
251,67,30,0,0,0,1
251,63,21,0,0,0,1
251,84,118,0,0,1,1
251,115,56,0,0,0,1
251,37,149,0,0,1,0
251,71,80,0,0,1,1
251,138,78,0,0,0,0
251,32,140,0,1,1,0
251,62,135,1,0,1,1
251,24,31,0,0,1,1
251,29,8,0,1,0,0
251,134,18,0,0,0,0
251,57,52,0,0,0,0
251,104,108,0,0,1,1
251,53,48,0,0,0,1
251,4,76,0,0,1,1
251,72,49,0,0,0,0
251,90,10,0,0,0,0
251,33,111,0,0,1,0
251,45,16,0,0,0,0
251,97,79,0,0,0,1
251,124,106,0,0,0,0
251,64,14,0,0,0,0
251,127,137,0,0,1,0
251,81,47,0,0,0,1
251,122,88,0,0,0,1
251,27,112,0,0,1,1
251,83,20,0,0,0,0
251,92,55,0,0,0,0
251,82,6,0,0,0,0
251,120,40,0,0,0,1
251,66,19,0,0,0,0
251,39,75,0,0,1,1
251,70,126,0,0,1,1
251,26,121,0,0,1,1
251,9,150,0,0,1,1
251,129,139,0,0,1,0
251,91,35,0,0,0,0
251,130,105,0,0,0,0
251,50,141,0,0,1,1
251,94,85,0,0,0,1
251,146,43,0,0,0,0
251,59,102,0,0,1,1
251,114,41,0,0,0,1
251,65,136,0,0,1,0
251,15,148,0,0,1,0
251,42,34,1,0,0,1
251,60,142,0,0,1,1
251,103,54,0,0,0,0
251,36,5,0,0,0,1
251,110,58,0,0,0,0
251,2,109,0,0,1,1
251,17,73,0,0,1,0
251,98,145,0,0,1,1
251,101,25,0,0,0,1
251,133,95,0,0,0,1
251,28,93,0,0,1,1
251,38,143,0,0,1,1
251,22,61,0,0,1,0
251,131,86,0,0,0,0
251,1,3,0,0,1,0
251,87,77,0,0,0,1
251,144,13,0,0,0,1
251,69,23,0,0,0,0
251,107,123,0,0,1,1
251,128,44,0,0,0,0
251,68,132,0,0,1,0
251,51,74,0,0,1,0
251,147,113,0,0,0,1
252,12,125,1,0,1,1
252,11,117,0,0,1,0
252,7,119,1,0,1,1
252,99,46,0,0,0,1
252,116,96,0,0,0,0
252,100,89,0,0,0,0
252,67,30,0,0,0,0
252,63,21,0,0,0,1
252,84,118,0,0,1,1
252,115,56,0,0,0,1
252,37,149,0,0,1,0
252,71,80,0,0,1,1
252,138,78,0,0,0,0
252,32,140,0,0,1,0
252,62,135,1,0,1,1
252,24,31,0,0,1,1
252,29,8,0,0,0,0
252,134,18,0,0,0,0
252,57,52,0,0,0,0
252,104,108,0,0,1,0
252,53,48,0,0,0,1
252,4,76,1,0,1,1
252,72,49,0,0,0,1
252,90,10,0,0,0,0
252,33,111,0,0,1,1
252,45,16,0,1,0,0
252,97,79,0,0,0,0
252,124,106,0,0,0,1
252,64,14,0,1,0,0
252,127,137,0,0,1,1
252,81,47,0,0,0,1
252,122,88,0,0,0,0
252,27,112,0,0,1,1
252,83,20,0,0,0,0
252,92,55,0,0,0,0
252,82,6,0,0,0,1
252,120,40,0,1,0,0
252,66,19,0,0,0,0
252,39,75,0,0,1,0
252,70,126,0,0,1,1
252,26,121,1,0,1,1
252,9,150,1,0,1,1
252,129,139,0,0,1,1
252,91,35,1,0,0,1
252,130,105,0,0,0,0
252,50,141,0,0,1,1
252,94,85,0,0,0,0
252,146,43,0,0,0,0
252,59,102,0,0,1,1
252,114,41,0,1,0,0
252,65,136,0,0,1,0
252,15,148,0,0,1,1
252,42,34,0,0,0,0
252,60,142,0,0,1,1
252,103,54,0,0,0,0
252,36,5,1,1,0,0
252,110,58,0,1,0,0
252,2,109,1,0,1,1
252,17,73,1,1,1,0
252,98,145,0,0,1,1
252,101,25,0,0,0,0
252,133,95,0,1,0,0
252,28,93,0,0,1,1
252,38,143,0,0,1,0
252,22,61,0,0,1,1
252,131,86,0,0,0,1
252,1,3,1,0,1,1
252,87,77,1,0,0,1
252,144,13,0,0,0,0
252,69,23,0,0,0,1
252,107,123,0,0,1,0
252,128,44,0,0,0,1
252,68,132,0,0,1,0
252,51,74,0,0,1,0
252,147,113,0,0,0,1
253,12,125,0,0,1,0
253,11,117,1,0,1,1
253,7,119,1,0,1,1
253,99,46,0,0,0,0
253,116,96,0,0,0,0
253,100,89,0,0,0,0
253,67,30,0,0,0,0
253,63,21,0,1,0,1
253,84,118,0,0,1,0
253,115,56,1,0,0,1
253,37,149,0,0,1,1
253,71,80,0,0,1,1
253,138,78,0,0,0,1
253,32,140,0,1,1,0
253,62,135,1,0,1,1
253,24,31,1,0,1,0
253,29,8,0,0,0,1
253,134,18,1,1,0,0
253,57,52,0,1,0,0
253,104,108,0,1,1,0
253,53,48,0,1,0,0
253,4,76,1,1,1,1
253,72,49,1,0,0,1
253,90,10,0,0,0,0
253,33,111,0,0,1,1
253,45,16,0,1,0,1
253,97,79,0,0,0,0
253,124,106,0,0,0,0
253,64,14,0,1,0,0
253,127,137,0,1,1,0
253,81,47,0,0,0,1
253,122,88,0,0,0,0
253,27,112,0,0,1,0
253,83,20,0,0,0,1
253,92,55,0,0,0,0
253,82,6,0,0,0,0
253,120,40,0,1,0,0
253,66,19,0,0,0,1
253,39,75,0,0,1,0
253,70,126,1,0,1,1
253,26,121,1,0,1,1
253,9,150,1,0,1,1
253,129,139,0,0,1,0
253,91,35,1,0,0,1
253,130,105,0,0,0,1
253,50,141,0,0,1,1
253,94,85,0,0,0,1
253,146,43,0,0,0,1
253,59,102,0,0,1,1
253,114,41,0,1,0,0
253,65,136,0,0,1,0
253,15,148,0,0,1,0
253,42,34,1,0,0,1
253,60,142,0,0,1,1
253,103,54,1,0,0,1
253,36,5,1,1,0,1
253,110,58,0,0,0,0
253,2,109,1,0,1,1
253,17,73,1,1,1,0
253,98,145,0,0,1,0
253,101,25,0,0,0,0
253,133,95,0,0,0,0
253,28,93,0,0,1,1
253,38,143,0,0,1,1
253,22,61,0,0,1,0
253,131,86,0,0,0,1
253,1,3,1,1,1,1
253,87,77,0,0,0,1
253,144,13,0,0,0,0
253,69,23,1,0,0,1
253,107,123,0,1,1,0
253,128,44,0,0,0,0
253,68,132,0,0,1,0
253,51,74,0,0,1,0
253,147,113,0,0,0,1
254,12,125,1,0,1,1
254,11,117,0,0,1,0
254,7,119,0,1,1,0
254,99,46,1,0,0,1
254,116,96,1,0,0,0
254,100,89,0,0,0,0
254,67,30,0,1,0,0
254,63,21,1,1,0,1
254,84,118,0,1,1,0
254,115,56,0,0,0,0
254,37,149,0,0,1,0
254,71,80,1,0,1,1
254,138,78,0,1,0,0
254,32,140,0,1,1,0
254,62,135,1,0,1,1
254,24,31,1,0,1,1
254,29,8,1,1,0,0
254,134,18,0,1,0,0
254,57,52,1,0,0,1
254,104,108,1,1,1,1
254,53,48,1,0,0,0
254,4,76,1,0,1,1
254,72,49,0,1,0,0
254,90,10,1,1,0,0
254,33,111,0,1,1,0
254,45,16,0,1,0,0
254,97,79,0,0,0,1
254,124,106,0,0,0,0
254,64,14,1,0,0,0
254,127,137,1,0,1,0
254,81,47,0,0,0,1
254,122,88,1,1,0,0
254,27,112,0,1,1,1
254,83,20,0,0,0,0
254,92,55,0,1,0,0
254,82,6,0,1,0,0
254,120,40,1,1,0,1
254,66,19,1,0,0,0
254,39,75,1,0,1,1
254,70,126,1,0,1,0
254,26,121,1,0,1,1
254,9,150,1,0,1,1
254,129,139,1,0,1,0
254,91,35,1,1,0,0
254,130,105,1,0,0,0
254,50,141,0,0,1,1
254,94,85,0,1,0,1
254,146,43,0,1,0,1
254,59,102,0,1,1,0
254,114,41,1,0,0,1
254,65,136,0,1,1,0
254,15,148,1,0,1,1
254,42,34,1,1,0,0
254,60,142,1,0,1,1
254,103,54,1,0,0,0
254,36,5,1,1,0,0
254,110,58,1,0,0,0
254,2,109,1,1,1,1
254,17,73,1,1,1,0
254,98,145,1,1,1,0
254,101,25,1,0,0,1
254,133,95,1,0,0,1
254,28,93,0,0,1,1
254,38,143,1,0,1,1
254,22,61,0,1,1,0
254,131,86,0,0,0,0
254,1,3,1,0,1,0
254,87,77,1,0,0,0
254,144,13,0,1,0,1
254,69,23,0,1,0,0
254,107,123,0,0,1,1
254,128,44,0,1,0,1
254,68,132,1,0,1,0
254,51,74,0,1,1,0
254,147,113,0,0,0,1
255,12,125,1,0,1,1
255,11,117,0,0,1,0
255,7,119,1,1,1,1
255,99,46,1,0,0,1
255,116,96,0,0,0,0
255,100,89,1,0,0,1
255,67,30,0,1,0,1
255,63,21,1,1,0,0
255,84,118,1,1,1,0
255,115,56,0,0,0,1
255,37,149,0,1,1,0
255,71,80,0,0,1,1
255,138,78,0,0,0,1
255,32,140,0,1,1,0
255,62,135,1,0,1,1
255,24,31,1,1,1,1
255,29,8,1,1,0,0
255,134,18,0,1,0,0
255,57,52,0,0,0,0
255,104,108,0,1,1,0
255,53,48,1,1,0,0
255,4,76,1,1,1,1
255,72,49,1,1,0,0
255,90,10,0,1,0,0
255,33,111,0,0,1,0
255,45,16,1,1,0,0
255,97,79,0,0,0,1
255,124,106,0,0,0,1
255,64,14,0,1,0,0
255,127,137,0,1,1,0
255,81,47,0,0,0,0
255,122,88,0,1,0,1
255,27,112,0,0,1,1
255,83,20,0,1,0,0
255,92,55,0,1,0,0
255,82,6,0,0,0,1
255,120,40,0,1,0,0
255,66,19,1,0,0,1
255,39,75,0,1,1,0
255,70,126,0,0,1,1
255,26,121,1,0,1,1
255,9,150,1,0,1,1
255,129,139,0,0,1,0
255,91,35,1,1,0,0
255,130,105,0,0,0,1
255,50,141,1,0,1,1
255,94,85,0,0,0,1
255,146,43,0,1,0,0
255,59,102,1,0,1,1
255,114,41,1,0,0,0
255,65,136,0,1,1,0
255,15,148,1,1,1,0
255,42,34,1,1,0,1
255,60,142,1,0,1,1
255,103,54,1,0,0,1
255,36,5,1,1,0,0
255,110,58,0,0,0,0
255,2,109,1,0,1,1
255,17,73,0,0,1,1
255,98,145,0,0,1,0
255,101,25,0,0,0,1
255,133,95,0,0,0,0
255,28,93,0,0,1,1
255,38,143,1,0,1,1
255,22,61,0,1,1,1
255,131,86,0,0,0,1
255,1,3,1,0,1,1
255,87,77,0,0,0,1
255,144,13,0,1,0,0
255,69,23,0,0,0,1
255,107,123,0,0,1,0
255,128,44,0,0,0,0
255,68,132,0,0,1,1
255,51,74,0,0,1,0
255,147,113,0,0,0,0
256,35,65,0,0,1,1
256,22,26,0,1,1,0
256,55,84,0,0,1,1
256,87,115,0,0,1,1
256,85,62,0,0,0,0
256,18,97,1,0,1,1
256,48,6,1,0,0,1
256,5,71,1,0,1,1
256,16,149,1,0,1,1
256,128,33,0,0,0,0
256,148,44,0,1,0,0
256,25,64,0,0,1,1
256,94,13,0,1,0,0
256,80,69,0,1,0,0
256,20,59,0,0,1,0
256,49,73,0,1,1,0
256,131,119,0,0,0,1
256,4,17,1,0,1,1
256,93,43,0,0,0,0
256,136,14,1,0,0,1
256,103,30,0,0,0,0
256,37,108,0,0,1,0
256,109,88,0,0,0,0
256,29,107,0,0,1,1
256,150,95,0,1,0,0
256,68,74,0,1,1,0
256,139,24,0,1,0,0
256,66,141,1,0,1,1
256,53,60,0,1,1,0
256,92,138,0,0,1,0
256,78,99,0,1,1,0
256,81,32,0,0,0,1
256,123,1,0,1,0,0
256,11,12,0,1,1,0
256,72,40,0,1,0,1
256,67,118,0,0,1,0
256,114,82,0,0,0,1
256,142,146,0,0,1,1
256,50,135,0,0,1,1
256,3,112,1,0,1,1
256,89,77,0,0,0,1
256,116,83,0,0,0,1
256,124,90,0,0,0,0
256,96,111,0,0,1,0
256,91,126,1,0,1,1
256,23,121,1,0,1,1
256,28,101,0,0,1,1
256,38,70,0,0,1,0
256,79,75,0,0,0,1
256,41,19,0,0,0,1
256,61,144,0,0,1,1
256,45,27,1,0,0,0
256,102,147,0,0,1,1
256,39,10,0,1,0,0
256,104,134,0,0,1,0
256,86,122,1,0,1,0
256,106,51,0,1,0,0
256,76,117,0,0,1,1
256,58,57,0,0,0,1
256,113,127,0,1,1,0
256,133,9,0,0,0,0
256,143,137,0,1,0,0
256,130,120,0,0,0,0
256,47,125,0,0,1,0
256,105,8,0,1,0,0
256,54,34,0,0,0,0
256,100,2,1,1,0,0
256,46,140,0,0,1,0
256,36,52,1,0,1,1
256,129,7,0,1,0,0
256,21,15,0,0,0,1
256,31,56,1,0,1,1
256,145,132,0,1,0,1
256,98,63,0,1,0,0
256,110,42,0,1,0,0
257,35,65,0,0,1,1
257,22,26,0,1,1,0
257,55,84,1,0,1,1
257,87,115,1,0,1,1
257,85,62,0,1,0,0
257,18,97,1,0,1,1
257,48,6,0,0,0,0
257,5,71,1,0,1,1
257,16,149,1,0,1,1
257,128,33,0,0,0,0
257,148,44,0,1,0,0
257,25,64,0,0,1,0
257,94,13,0,0,0,0
257,80,69,0,0,0,0
257,20,59,0,0,1,0
257,49,73,0,1,1,0
257,131,119,0,0,0,0
257,4,17,1,1,1,1
257,93,43,0,1,0,0
257,136,14,0,0,0,1
257,103,30,0,0,0,0
257,37,108,0,0,1,1
257,109,88,0,0,0,1
257,29,107,0,0,1,1
257,150,95,0,0,0,0
257,68,74,0,0,1,1
257,139,24,0,1,0,0
257,66,141,0,0,1,0
257,53,60,0,0,1,0
257,92,138,0,0,1,1
257,78,99,0,0,1,1
257,81,32,0,0,0,1
257,123,1,0,1,0,0
257,11,12,0,1,1,0
257,72,40,0,1,0,0
257,67,118,0,0,1,0
257,114,82,0,0,0,1
257,142,146,0,0,1,1
257,50,135,0,0,1,1
257,3,112,1,0,1,1
257,89,77,0,0,0,1
257,116,83,0,0,0,1
257,124,90,0,0,0,0
257,96,111,0,0,1,0
257,91,126,1,0,1,1
257,23,121,0,0,1,1
257,28,101,0,0,1,1
257,38,70,0,0,1,1
257,79,75,0,0,0,0
257,41,19,0,0,0,0
257,61,144,0,0,1,0
257,45,27,1,0,0,1
257,102,147,0,0,1,0
257,39,10,0,0,0,0
257,104,134,0,0,1,1
257,86,122,0,1,1,0
257,106,51,0,0,0,0
257,76,117,1,0,1,1
257,58,57,0,0,0,1
257,113,127,0,0,1,1
257,133,9,0,1,0,0
257,143,137,0,0,0,0
257,130,120,0,0,0,1
257,47,125,0,0,1,0
257,105,8,0,0,0,0
257,54,34,0,1,0,0
257,100,2,0,1,0,0
257,46,140,1,0,1,1
257,36,52,1,0,1,1
257,129,7,0,1,0,1
257,21,15,0,1,0,0
257,31,56,1,0,1,1
257,145,132,0,0,0,1
257,98,63,0,0,0,1
257,110,42,0,0,0,0
258,35,65,0,0,1,0
258,22,26,0,0,1,0
258,55,84,0,0,1,1
258,87,115,0,0,1,0
258,85,62,0,1,0,0
258,18,97,1,0,1,1
258,48,6,0,1,0,0
258,5,71,1,0,1,1
258,16,149,0,0,1,0
258,128,33,0,0,0,0
258,148,44,0,0,0,0
258,25,64,0,0,1,1
258,94,13,0,1,0,0
258,80,69,0,0,0,0
258,20,59,0,1,1,0
258,49,73,0,0,1,1
258,131,119,0,0,0,1
258,4,17,0,0,1,1
258,93,43,0,1,0,0
258,136,14,0,0,0,
258,103,30,0,0,0,0
258,37,108,0,0,1,0
258,109,88,0,0,0,0
258,29,107,0,0,1,1
258,150,95,0,0,0,0
258,68,74,0,0,1,0
258,139,24,0,0,0,0
258,66,141,0,0,1,0
258,53,60,0,1,1,0
258,92,138,0,0,1,0
258,78,99,0,1,1,0
258,81,32,1,0,0,1
258,123,1,0,1,0,0
258,11,12,0,1,1,0
258,72,40,1,1,0,0
258,67,118,0,0,1,1
258,114,82,0,0,0,1
258,142,146,0,0,1,0
258,50,135,1,0,1,1
258,3,112,1,0,1,1
258,89,77,0,0,0,0
258,116,83,0,0,0,1
258,124,90,0,0,0,0
258,96,111,0,0,1,1
258,91,126,0,0,1,1
258,23,121,0,0,1,1
258,28,101,0,0,1,1
258,38,70,0,1,1,0
258,79,75,0,1,0,0
258,41,19,1,0,0,1
258,61,144,0,0,1,1
258,45,27,1,0,0,1
258,102,147,0,0,1,0
258,39,10,0,0,0,0
258,104,134,0,0,1,0
258,86,122,0,0,1,0
258,106,51,0,0,0,1
258,76,117,1,0,1,1
258,58,57,0,0,0,0
258,113,127,0,0,1,0
258,133,9,0,1,0,0
258,143,137,0,0,0,0
258,130,120,0,0,0,0
258,47,125,0,1,1,0
258,105,8,0,0,0,0
258,54,34,0,0,0,0
258,100,2,0,1,0,0
258,46,140,0,0,1,0
258,36,52,1,0,1,1
258,129,7,0,1,0,0
258,21,15,0,1,0,0
258,31,56,0,0,1,1
258,145,132,0,0,0,1
258,98,63,0,0,0,1
258,110,42,0,0,0,0
259,35,65,0,0,1,0
259,22,26,1,1,1,0
259,55,84,0,0,1,1
259,87,115,0,0,1,1
259,85,62,0,1,0,0
259,18,97,1,0,1,1
259,48,6,0,1,0,0
259,5,71,1,0,1,1
259,16,149,1,0,1,1
259,128,33,0,0,0,1
259,148,44,0,1,0,0
259,25,64,0,0,1,1
259,94,13,0,0,0,0
259,80,69,0,0,0,0
259,20,59,0,0,1,0
259,49,73,0,1,1,0
259,131,119,0,0,0,1
259,4,17,1,1,1,1
259,93,43,0,0,0,0
259,136,14,0,0,0,1
259,103,30,0,0,0,1
259,37,108,0,0,1,0
259,109,88,0,0,0,0
259,29,107,1,0,1,1
259,150,95,0,1,0,1
259,68,74,0,0,1,1
259,139,24,0,1,0,0
259,66,141,1,0,1,1
259,53,60,0,0,1,0
259,92,138,0,0,1,0
259,78,99,0,0,1,1
259,81,32,0,0,0,1
259,123,1,0,1,0,0
259,11,12,0,1,1,0
259,72,40,0,1,0,0
259,67,118,0,0,1,1
259,114,82,0,0,0,1
259,142,146,0,0,1,1
259,50,135,1,0,1,1
259,3,112,1,0,1,1
259,89,77,0,0,0,0
259,116,83,0,0,0,1
259,124,90,0,1,0,0
259,96,111,0,0,1,0
259,91,126,1,0,1,1
259,23,121,0,0,1,0
259,28,101,0,0,1,0
259,38,70,0,1,1,0
259,79,75,0,0,0,0
259,41,19,0,0,0,1
259,61,144,0,0,1,1
259,45,27,0,0,0,1
259,102,147,0,0,1,0
259,39,10,0,0,0,0
259,104,134,0,0,1,0
259,86,122,0,0,1,0
259,106,51,0,0,0,1
259,76,117,0,0,1,1
259,58,57,0,0,0,1
259,113,127,0,0,1,0
259,133,9,0,1,0,1
259,143,137,0,0,0,1
259,130,120,0,0,0,1
259,47,125,0,0,1,0
259,105,8,0,1,0,0
259,54,34,0,0,0,0
259,100,2,0,1,0,0
259,46,140,0,1,1,0
259,36,52,1,0,1,1
259,129,7,0,1,0,0
259,21,15,0,1,0,1
259,31,56,0,0,1,1
259,145,132,0,0,0,1
259,98,63,0,0,0,0
259,110,42,1,0,0,1
260,35,65,0,0,1,1
260,22,26,0,1,1,0
260,55,84,0,1,1,1
260,87,115,0,0,1,0
260,85,62,0,1,0,0
260,18,97,0,0,1,1
260,48,6,0,0,0,1
260,5,71,0,0,1,1
260,16,149,1,0,1,0
260,128,33,0,0,0,0
260,148,44,0,0,0,1
260,25,64,0,0,1,1
260,94,13,0,0,0,0
260,80,69,0,0,0,0
260,20,59,0,0,1,0
260,49,73,0,1,1,0
260,131,119,0,0,0,0
260,4,17,1,0,1,0
260,93,43,0,1,0,0
260,136,14,0,1,0,1
260,103,30,0,0,0,0
260,37,108,0,0,1,0
260,109,88,0,0,0,0
260,29,107,0,0,1,1
260,150,95,0,0,0,1
260,68,74,0,0,1,0
260,139,24,0,0,0,0
260,66,141,0,0,1,0
260,53,60,0,0,1,0
260,92,138,0,0,1,0
260,78,99,0,0,1,0
260,81,32,0,0,0,0
260,123,1,0,0,0,1
260,11,12,0,1,1,0
260,72,40,0,0,0,1
260,67,118,0,0,1,0
260,114,82,0,0,0,1
260,142,146,0,0,1,1
260,50,135,0,0,1,1
260,3,112,0,0,1,0
260,89,77,0,0,0,0
260,116,83,0,0,0,1
260,124,90,0,0,0,0
260,96,111,0,0,1,0
260,91,126,1,0,1,1
260,23,121,0,0,1,0
260,28,101,0,0,1,0
260,38,70,0,0,1,0
260,79,75,0,0,0,0
260,41,19,0,0,0,1
