environment,item,criterion,cue,cueValue,year
Germany,Koblenz,108733.0,National Capital,0,1990
Germany,Koblenz,108733.0,University,1,1990
Germany,Jena,102518.0,Soccer Team,0,1990
Germany,Jena,102518.0,State Capital,0,1990
Germany,Jena,102518.0,East Germany,1,1990
Germany,Jena,102518.0,Industrial Belt,0,1990
Germany,Jena,102518.0,License Plate,0,1990
Germany,Jena,102518.0,Inter-city Trainline,1,1990
Germany,Jena,102518.0,Exposition Site,0,1990
Germany,Jena,102518.0,National Capital,0,1990
Germany,Jena,102518.0,University,1,1990
Germany,Ingolstadt,105489.0,Soccer Team,0,1990
Germany,Ingolstadt,105489.0,State Capital,0,1990
Germany,Ingolstadt,105489.0,East Germany,0,1990
Germany,Ingolstadt,105489.0,Industrial Belt,0,1990
Germany,Ingolstadt,105489.0,License Plate,0,1990
Germany,Ingolstadt,105489.0,Inter-city Trainline,1,1990
Germany,Ingolstadt,105489.0,Exposition Site,0,1990
Germany,Ingolstadt,105489.0,National Capital,0,1990
Germany,Ingolstadt,105489.0,University,0,1990
Germany,Witten,103400.0,Soccer Team,0,1990
Germany,Witten,103400.0,State Capital,0,1990
Germany,Witten,103400.0,East Germany,0,1990
Germany,Witten,103400.0,Industrial Belt,1,1990
Germany,Witten,103400.0,License Plate,1,1990
Germany,Witten,103400.0,Inter-city Trainline,0,1990
Germany,Witten,103400.0,Exposition Site,0,1990
Germany,Witten,103400.0,National Capital,0,1990
Germany,Witten,103400.0,University,1,1990
Germany,Hildesheim,105291.0,Soccer Team,0,1990
Germany,Hildesheim,105291.0,State Capital,0,1990
Germany,Hildesheim,105291.0,East Germany,0,1990
Germany,Hildesheim,105291.0,Industrial Belt,0,1990
Germany,Hildesheim,105291.0,License Plate,0,1990
Germany,Hildesheim,105291.0,Inter-city Trainline,1,1990
Germany,Hildesheim,105291.0,Exposition Site,0,1990
Germany,Hildesheim,105291.0,National Capital,0,1990
Germany,Hildesheim,105291.0,University,1,1990
Germany,Moers,104595.0,Soccer Team,0,1990
Germany,Moers,104595.0,State Capital,0,1990
Germany,Moers,104595.0,East Germany,0,1990
Germany,Moers,104595.0,Industrial Belt,1,1990
Germany,Moers,104595.0,License Plate,1,1990
Germany,Moers,104595.0,Inter-city Trainline,0,1990
Germany,Moers,104595.0,Exposition Site,0,1990
Germany,Moers,104595.0,National Capital,0,1990
Germany,Moers,104595.0,University,0,1990
Germany,Bergisch Gladbach,104037.0,Soccer Team,0,1990
Germany,Bergisch Gladbach,104037.0,State Capital,0,1990
Germany,Bergisch Gladbach,104037.0,East Germany,0,1990
Germany,Bergisch Gladbach,104037.0,Industrial Belt,0,1990
Germany,Bergisch Gladbach,104037.0,License Plate,0,1990
Germany,Bergisch Gladbach,104037.0,Inter-city Trainline,0,1990
Germany,Bergisch Gladbach,104037.0,Exposition Site,0,1990
Germany,Bergisch Gladbach,104037.0,National Capital,0,1990
Germany,Bergisch Gladbach,104037.0,University,0,1990
Germany,Reutlingen,103687.0,Soccer Team,0,1990
Germany,Reutlingen,103687.0,State Capital,0,1990
Germany,Reutlingen,103687.0,East Germany,0,1990
Germany,Reutlingen,103687.0,Industrial Belt,0,1990
Germany,Reutlingen,103687.0,License Plate,0,1990
Germany,Reutlingen,103687.0,Inter-city Trainline,0,1990
Germany,Reutlingen,103687.0,Exposition Site,0,1990
Germany,Reutlingen,103687.0,National Capital,0,1990
Germany,Reutlingen,103687.0,University,0,1990
Germany,Feurth,103362.0,Soccer Team,0,1990
Germany,Feurth,103362.0,State Capital,0,1990
Germany,Feurth,103362.0,East Germany,0,1990
Germany,Feurth,103362.0,Industrial Belt,0,1990
Germany,Feurth,103362.0,License Plate,0,1990
Germany,Feurth,103362.0,Inter-city Trainline,1,1990
Germany,Feurth,103362.0,Exposition Site,0,1990
Germany,Feurth,103362.0,National Capital,0,1990
Germany,Feurth,103362.0,University,0,1990
Germany,Erlangen,102440.0,Soccer Team,0,1990
Germany,Erlangen,102440.0,State Capital,0,1990
Germany,Erlangen,102440.0,East Germany,0,1990
Germany,Erlangen,102440.0,Industrial Belt,0,1990
Germany,Erlangen,102440.0,License Plate,0,1990
Germany,Erlangen,102440.0,Inter-city Trainline,1,1990
Germany,Erlangen,102440.0,Exposition Site,0,1990
Germany,Erlangen,102440.0,National Capital,0,1990
Germany,Erlangen,102440.0,University,1,1990
Germany,Berlin,3336026.0,Soccer Team,0,1950
Germany,Berlin,3336026.0,State Capital,0,1950
Germany,Berlin,3336026.0,East Germany,0,1950
Germany,Berlin,3336026.0,Industrial Belt,0,1950
Germany,Berlin,3336026.0,License Plate,0,1950
Germany,Berlin,3336026.0,Inter-city Trainline,0,1950
Germany,Berlin,3336026.0,Exposition Site,1,1950
Germany,Berlin,3336026.0,National Capital,1,1950
Germany,Berlin,3336026.0,University,1,1950
Germany,Hamburg,1605606.0,Soccer Team,0,1950
Germany,Hamburg,1605606.0,State Capital,1,1950
Germany,Hamburg,1605606.0,East Germany,0,1950
Germany,Hamburg,1605606.0,Industrial Belt,0,1950
Germany,Hamburg,1605606.0,License Plate,0,1950
Germany,Hamburg,1605606.0,Inter-city Trainline,0,1950
Germany,Hamburg,1605606.0,Exposition Site,0,1950
Germany,Hamburg,1605606.0,National Capital,0,1950
Germany,Hamburg,1605606.0,University,1,1950
Germany,Munich,831937.0,Soccer Team,0,1950
Germany,Munich,831937.0,State Capital,1,1950
Germany,Munich,831937.0,East Germany,0,1950
Germany,Munich,831937.0,Industrial Belt,0,1950
Germany,Munich,831937.0,License Plate,0,1950
Germany,Munich,831937.0,Inter-city Trainline,0,1950
Germany,Munich,831937.0,Exposition Site,0,1950
Germany,Munich,831937.0,National Capital,0,1950
Germany,Munich,831937.0,University,1,1950
Germany,Cologne,594941.0,Soccer Team,0,1950
Germany,Cologne,594941.0,State Capital,0,1950
Germany,Cologne,594941.0,East Germany,0,1950
Germany,Cologne,594941.0,Industrial Belt,0,1950
Germany,Cologne,594941.0,License Plate,0,1950
Germany,Cologne,594941.0,Inter-city Trainline,0,1950
Germany,Cologne,594941.0,Exposition Site,1,1950
Germany,Cologne,594941.0,National Capital,0,1950
Germany,Cologne,594941.0,University,1,1950
Germany,Frankfurt,532037.0,Soccer Team,0,1950
Germany,Frankfurt,532037.0,State Capital,0,1950
Germany,Frankfurt,532037.0,East Germany,0,1950
Germany,Frankfurt,532037.0,Industrial Belt,0,1950
Germany,Frankfurt,532037.0,License Plate,0,1950
Germany,Frankfurt,532037.0,Inter-city Trainline,0,1950
Germany,Frankfurt,532037.0,Exposition Site,1,1950
Germany,Frankfurt,532037.0,National Capital,0,1950
Germany,Frankfurt,532037.0,University,1,1950
Germany,Essen,605411.0,Soccer Team,0,1950
Germany,Essen,605411.0,State Capital,0,1950
Germany,Essen,605411.0,East Germany,0,1950
Germany,Essen,605411.0,Industrial Belt,1,1950
Germany,Essen,605411.0,License Plate,0,1950
Germany,Essen,605411.0,Inter-city Trainline,0,1950
Germany,Essen,605411.0,Exposition Site,0,1950
Germany,Essen,605411.0,National Capital,0,1950
Germany,Essen,605411.0,University,0,1950
Germany,Dortmund,507349.0,Soccer Team,0,1950
Germany,Dortmund,507349.0,State Capital,0,1950
Germany,Dortmund,507349.0,East Germany,0,1950
Germany,Dortmund,507349.0,Industrial Belt,1,1950
Germany,Dortmund,507349.0,License Plate,0,1950
Germany,Dortmund,507349.0,Inter-city Trainline,0,1950
Germany,Dortmund,507349.0,Exposition Site,0,1950
Germany,Dortmund,507349.0,National Capital,0,1950
Germany,Dortmund,507349.0,University,0,1950
Germany,Stuttgart,496490.0,Soccer Team,0,1950
Germany,Stuttgart,496490.0,State Capital,1,1950
Germany,Stuttgart,496490.0,East Germany,0,1950
Germany,Stuttgart,496490.0,Industrial Belt,0,1950
Germany,Stuttgart,496490.0,License Plate,0,1950
Germany,Stuttgart,496490.0,Inter-city Trainline,0,1950
Germany,Stuttgart,496490.0,Exposition Site,0,1950
Germany,Stuttgart,496490.0,National Capital,0,1950
Germany,Stuttgart,496490.0,University,1,1950
Germany,Dusseldorf,500516.0,Soccer Team,0,1950
Germany,Dusseldorf,500516.0,State Capital,1,1950
Germany,Dusseldorf,500516.0,East Germany,0,1950
Germany,Dusseldorf,500516.0,Industrial Belt,0,1950
Germany,Dusseldorf,500516.0,License Plate,0,1950
Germany,Dusseldorf,500516.0,Inter-city Trainline,0,1950
Germany,Dusseldorf,500516.0,Exposition Site,0,1950
Germany,Dusseldorf,500516.0,National Capital,0,1950
Germany,Dusseldorf,500516.0,University,1,1950
Germany,Bremen,444549.0,Soccer Team,0,1950
Germany,Bremen,444549.0,State Capital,1,1950
Germany,Bremen,444549.0,East Germany,0,1950
Germany,Bremen,444549.0,Industrial Belt,0,1950
Germany,Bremen,444549.0,License Plate,0,1950
Germany,Bremen,444549.0,Inter-city Trainline,0,1950
Germany,Bremen,444549.0,Exposition Site,0,1950
Germany,Bremen,444549.0,National Capital,0,1950
Germany,Bremen,444549.0,University,0,1950
Germany,Duisburg,410783.0,Soccer Team,0,1950
Germany,Duisburg,410783.0,State Capital,0,1950
Germany,Duisburg,410783.0,East Germany,0,1950
Germany,Duisburg,410783.0,Industrial Belt,1,1950
Germany,Duisburg,410783.0,License Plate,0,1950
Germany,Duisburg,410783.0,Inter-city Trainline,0,1950
Germany,Duisburg,410783.0,Exposition Site,0,1950
Germany,Duisburg,410783.0,National Capital,0,1950
Germany,Duisburg,410783.0,University,1,1950
Germany,Hannover,444296.0,Soccer Team,0,1950
Germany,Hannover,444296.0,State Capital,1,1950
Germany,Hannover,444296.0,East Germany,0,1950
Germany,Hannover,444296.0,Industrial Belt,0,1950
Germany,Hannover,444296.0,License Plate,0,1950
Germany,Hannover,444296.0,Inter-city Trainline,0,1950
Germany,Hannover,444296.0,Exposition Site,0,1950
Germany,Hannover,444296.0,National Capital,0,1950
Germany,Hannover,444296.0,University,1,1950
Germany,Leipzig,617574.0,Soccer Team,0,1950
Germany,Leipzig,617574.0,State Capital,0,1950
Germany,Leipzig,617574.0,East Germany,1,1950
Germany,Leipzig,617574.0,Industrial Belt,0,1950
Germany,Leipzig,617574.0,License Plate,0,1950
Germany,Leipzig,617574.0,Inter-city Trainline,0,1950
Germany,Leipzig,617574.0,Exposition Site,0,1950
Germany,Leipzig,617574.0,National Capital,0,1950
Germany,Leipzig,617574.0,University,1,1950
Germany,Nuremberg,362459.0,Soccer Team,0,1950
Germany,Nuremberg,362459.0,State Capital,0,1950
Germany,Nuremberg,362459.0,East Germany,0,1950
Germany,Nuremberg,362459.0,Industrial Belt,0,1950
Germany,Nuremberg,362459.0,License Plate,0,1950
Germany,Nuremberg,362459.0,Inter-city Trainline,0,1950
Germany,Nuremberg,362459.0,Exposition Site,0,1950
Germany,Nuremberg,362459.0,National Capital,0,1950
Germany,Nuremberg,362459.0,University,1,1950
Germany,Dresden,494187.0,Soccer Team,0,1950
Germany,Dresden,494187.0,State Capital,0,1950
Germany,Dresden,494187.0,East Germany,1,1950
Germany,Dresden,494187.0,Industrial Belt,0,1950
Germany,Dresden,494187.0,License Plate,0,1950
Germany,Dresden,494187.0,Inter-city Trainline,0,1950
Germany,Dresden,494187.0,Exposition Site,1,1950
Germany,Dresden,494187.0,National Capital,0,1950
Germany,Dresden,494187.0,University,1,1950
Germany,Bochum,289804.0,Soccer Team,0,1950
Germany,Bochum,289804.0,State Capital,0,1950
Germany,Bochum,289804.0,East Germany,0,1950
Germany,Bochum,289804.0,Industrial Belt,1,1950
Germany,Bochum,289804.0,License Plate,0,1950
Germany,Bochum,289804.0,Inter-city Trainline,0,1950
Germany,Bochum,289804.0,Exposition Site,0,1950
Germany,Bochum,289804.0,National Capital,0,1950
Germany,Bochum,289804.0,University,0,1950
Germany,Wuppertal,363224.0,Soccer Team,0,1950
Germany,Wuppertal,363224.0,State Capital,0,1950
Germany,Wuppertal,363224.0,East Germany,0,1950
Germany,Wuppertal,363224.0,Industrial Belt,1,1950
Germany,Wuppertal,363224.0,License Plate,0,1950
Germany,Wuppertal,363224.0,Inter-city Trainline,0,1950
Germany,Wuppertal,363224.0,Exposition Site,0,1950
Germany,Wuppertal,363224.0,National Capital,0,1950
Germany,Wuppertal,363224.0,University,0,1950
Germany,Bielefeld,153613.0,Soccer Team,0,1950
Germany,Bielefeld,153613.0,State Capital,0,1950
Germany,Bielefeld,153613.0,East Germany,0,1950
Germany,Bielefeld,153613.0,Industrial Belt,0,1950
Germany,Bielefeld,153613.0,License Plate,0,1950
Germany,Bielefeld,153613.0,Inter-city Trainline,0,1950
Germany,Bielefeld,153613.0,Exposition Site,0,1950
Germany,Bielefeld,153613.0,National Capital,0,1950
Germany,Bielefeld,153613.0,University,0,1950
Germany,Mannheim,245634.0,Soccer Team,0,1950
Germany,Mannheim,245634.0,State Capital,0,1950
Germany,Mannheim,245634.0,East Germany,0,1950
Germany,Mannheim,245634.0,Industrial Belt,0,1950
Germany,Mannheim,245634.0,License Plate,0,1950
Germany,Mannheim,245634.0,Inter-city Trainline,0,1950
Germany,Mannheim,245634.0,Exposition Site,0,1950
Germany,Mannheim,245634.0,National Capital,0,1950
Germany,Mannheim,245634.0,University,1,1950
Germany,Halle,289119.0,Soccer Team,0,1950
Germany,Halle,289119.0,State Capital,0,1950
Germany,Halle,289119.0,East Germany,1,1950
Germany,Halle,289119.0,Industrial Belt,0,1950
Germany,Halle,289119.0,License Plate,0,1950
Germany,Halle,289119.0,Inter-city Trainline,0,1950
Germany,Halle,289119.0,Exposition Site,0,1950
Germany,Halle,289119.0,National Capital,0,1950
Germany,Halle,289119.0,University,1,1950
Germany,Chemnitz,293373.0,Soccer Team,0,1950
Germany,Chemnitz,293373.0,State Capital,0,1950
Germany,Chemnitz,293373.0,East Germany,1,1950
Germany,Chemnitz,293373.0,Industrial Belt,0,1950
Germany,Chemnitz,293373.0,License Plate,0,1950
Germany,Chemnitz,293373.0,Inter-city Trainline,0,1950
Germany,Chemnitz,293373.0,Exposition Site,0,1950
Germany,Chemnitz,293373.0,National Capital,0,1950
Germany,Chemnitz,293373.0,University,0,1950
Germany,Gelsenkirchen,315460.0,Soccer Team,0,1950
Germany,Gelsenkirchen,315460.0,State Capital,0,1950
Germany,Gelsenkirchen,315460.0,East Germany,0,1950
Germany,Gelsenkirchen,315460.0,Industrial Belt,1,1950
Germany,Gelsenkirchen,315460.0,License Plate,0,1950
Germany,Gelsenkirchen,315460.0,Inter-city Trainline,0,1950
Germany,Gelsenkirchen,315460.0,Exposition Site,0,1950
Germany,Gelsenkirchen,315460.0,National Capital,0,1950
Germany,Gelsenkirchen,315460.0,University,0,1950
Germany,Bonn,115394.0,Soccer Team,0,1950
Germany,Bonn,115394.0,State Capital,0,1950
Germany,Bonn,115394.0,East Germany,0,1950
Germany,Bonn,115394.0,Industrial Belt,0,1950
Germany,Bonn,115394.0,License Plate,0,1950
Germany,Bonn,115394.0,Inter-city Trainline,0,1950
Germany,Bonn,115394.0,Exposition Site,0,1950
Germany,Bonn,115394.0,National Capital,1,1950
Germany,Bonn,115394.0,University,1,1950
Germany,Magdeburg,260305.0,Soccer Team,0,1950
Germany,Magdeburg,260305.0,State Capital,0,1950
Germany,Magdeburg,260305.0,East Germany,1,1950
Germany,Magdeburg,260305.0,Industrial Belt,0,1950
Germany,Magdeburg,260305.0,License Plate,0,1950
Germany,Magdeburg,260305.0,Inter-city Trainline,0,1950
Germany,Magdeburg,260305.0,Exposition Site,0,1950
Germany,Magdeburg,260305.0,National Capital,0,1950
Germany,Magdeburg,260305.0,University,0,1950
Germany,Karlsruhe,198840.0,Soccer Team,0,1950
Germany,Karlsruhe,198840.0,State Capital,0,1950
Germany,Karlsruhe,198840.0,East Germany,0,1950
Germany,Karlsruhe,198840.0,Industrial Belt,0,1950
Germany,Karlsruhe,198840.0,License Plate,0,1950
Germany,Karlsruhe,198840.0,Inter-city Trainline,0,1950
Germany,Karlsruhe,198840.0,Exposition Site,0,1950
Germany,Karlsruhe,198840.0,National Capital,0,1950
Germany,Karlsruhe,198840.0,University,1,1950
Germany,Wiesbaden,220741.0,Soccer Team,0,1950
Germany,Wiesbaden,220741.0,State Capital,1,1950
Germany,Wiesbaden,220741.0,East Germany,0,1950
Germany,Wiesbaden,220741.0,Industrial Belt,0,1950
Germany,Wiesbaden,220741.0,License Plate,0,1950
Germany,Wiesbaden,220741.0,Inter-city Trainline,0,1950
Germany,Wiesbaden,220741.0,Exposition Site,0,1950
Germany,Wiesbaden,220741.0,National Capital,0,1950
Germany,Wiesbaden,220741.0,University,0,1950
Germany,Muenster,118496.0,Soccer Team,0,1950
Germany,Muenster,118496.0,State Capital,0,1950
Germany,Muenster,118496.0,East Germany,0,1950
Germany,Muenster,118496.0,Industrial Belt,0,1950
Germany,Muenster,118496.0,License Plate,0,1950
Germany,Muenster,118496.0,Inter-city Trainline,0,1950
Germany,Muenster,118496.0,Exposition Site,0,1950
Germany,Muenster,118496.0,National Capital,0,1950
Germany,Muenster,118496.0,University,1,1950
Germany,Moenchengladbach,124879.0,Soccer Team,0,1950
Germany,Moenchengladbach,124879.0,State Capital,0,1950
Germany,Moenchengladbach,124879.0,East Germany,0,1950
Germany,Moenchengladbach,124879.0,Industrial Belt,0,1950
Germany,Moenchengladbach,124879.0,License Plate,0,1950
Germany,Moenchengladbach,124879.0,Inter-city Trainline,0,1950
Germany,Moenchengladbach,124879.0,Exposition Site,0,1950
Germany,Moenchengladbach,124879.0,National Capital,0,1950
Germany,Moenchengladbach,124879.0,University,0,1950
Germany,Braunschweig (Brunswick),223760.0,Soccer Team,0,1950
Germany,Braunschweig (Brunswick),223760.0,State Capital,0,1950
Germany,Braunschweig (Brunswick),223760.0,East Germany,0,1950
Germany,Braunschweig (Brunswick),223760.0,Industrial Belt,0,1950
Germany,Braunschweig (Brunswick),223760.0,License Plate,0,1950
Germany,Braunschweig (Brunswick),223760.0,Inter-city Trainline,0,1950
Germany,Braunschweig (Brunswick),223760.0,Exposition Site,0,1950
Germany,Braunschweig (Brunswick),223760.0,National Capital,0,1950
Germany,Braunschweig (Brunswick),223760.0,University,0,1950
Germany,Augsburg,185183.0,Soccer Team,0,1950
Germany,Augsburg,185183.0,State Capital,0,1950
Germany,Augsburg,185183.0,East Germany,0,1950
Germany,Augsburg,185183.0,Industrial Belt,0,1950
Germany,Augsburg,185183.0,License Plate,0,1950
Germany,Augsburg,185183.0,Inter-city Trainline,0,1950
Germany,Augsburg,185183.0,Exposition Site,0,1950
Germany,Augsburg,185183.0,National Capital,0,1950
Germany,Augsburg,185183.0,University,0,1950
Germany,Rostock,133109.0,Soccer Team,0,1950
Germany,Rostock,133109.0,State Capital,0,1950
Germany,Rostock,133109.0,East Germany,1,1950
Germany,Rostock,133109.0,Industrial Belt,0,1950
Germany,Rostock,133109.0,License Plate,0,1950
Germany,Rostock,133109.0,Inter-city Trainline,0,1950
Germany,Rostock,133109.0,Exposition Site,0,1950
Germany,Rostock,133109.0,National Capital,0,1950
Germany,Rostock,133109.0,University,1,1950
Germany,Kiel,254449.0,Soccer Team,0,1950
Germany,Kiel,254449.0,State Capital,1,1950
Germany,Kiel,254449.0,East Germany,0,1950
Germany,Kiel,254449.0,Industrial Belt,0,1950
Germany,Kiel,254449.0,License Plate,0,1950
Germany,Kiel,254449.0,Inter-city Trainline,0,1950
Germany,Kiel,254449.0,Exposition Site,0,1950
Germany,Kiel,254449.0,National Capital,0,1950
Germany,Kiel,254449.0,University,1,1950
Germany,Krefeld,171875.0,Soccer Team,0,1950
Germany,Krefeld,171875.0,State Capital,0,1950
Germany,Krefeld,171875.0,East Germany,0,1950
Germany,Krefeld,171875.0,Industrial Belt,0,1950
Germany,Krefeld,171875.0,License Plate,0,1950
Germany,Krefeld,171875.0,Inter-city Trainline,0,1950
Germany,Krefeld,171875.0,Exposition Site,0,1950
Germany,Krefeld,171875.0,National Capital,0,1950
Germany,Krefeld,171875.0,University,0,1950
Germany,Aachen,129811.0,Soccer Team,0,1950
Germany,Aachen,129811.0,State Capital,0,1950
Germany,Aachen,129811.0,East Germany,0,1950
Germany,Aachen,129811.0,Industrial Belt,0,1950
Germany,Aachen,129811.0,License Plate,0,1950
Germany,Aachen,129811.0,Inter-city Trainline,0,1950
Germany,Aachen,129811.0,Exposition Site,0,1950
