participant,condition,conditionIndex,problem,trial,horizon,pLeft,pRight,choiceRight,reward,rewardLeft,rewardRight,problemOrder
1,horizon8_plentiful,1,5,4,8,0.655079,0.701565,1,1,1,1,7
1,horizon8_plentiful,1,5,5,8,0.655079,0.701565,0,1,1,1,7
1,horizon8_plentiful,1,5,6,8,0.655079,0.701565,0,0,0,0,7
1,horizon8_plentiful,1,5,7,8,0.655079,0.701565,0,0,0,0,7
1,horizon8_plentiful,1,5,8,8,0.655079,0.701565,0,1,1,1,7
1,horizon8_plentiful,1,6,1,8,0.384534,0.482272,1,0,0,0,5
1,horizon8_plentiful,1,6,2,8,0.384534,0.482272,1,1,1,1,5
1,horizon8_plentiful,1,6,3,8,0.384534,0.482272,0,0,0,0,5
1,horizon8_plentiful,1,6,4,8,0.384534,0.482272,0,1,1,1,5
1,horizon8_plentiful,1,6,5,8,0.384534,0.482272,0,1,1,1,5
1,horizon8_plentiful,1,6,6,8,0.384534,0.482272,0,1,1,1,5
1,horizon8_plentiful,1,6,7,8,0.384534,0.482272,0,0,0,0,5
1,horizon8_plentiful,1,6,8,8,0.384534,0.482272,0,0,0,0,5
1,horizon8_plentiful,1,7,1,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,2,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,3,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,4,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,5,8,0.786026,0.806998,0,0,0,0,29
1,horizon8_plentiful,1,7,6,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,7,8,0.786026,0.806998,0,1,1,1,29
1,horizon8_plentiful,1,7,8,8,0.786026,0.806998,0,0,0,0,29
1,horizon8_plentiful,1,8,1,8,0.467259,0.892348,0,0,0,1,35
1,horizon8_plentiful,1,8,2,8,0.467259,0.892348,0,0,0,0,35
1,horizon8_plentiful,1,8,3,8,0.467259,0.892348,0,0,0,1,35
1,horizon8_plentiful,1,8,4,8,0.467259,0.892348,0,0,0,1,35
1,horizon8_plentiful,1,8,5,8,0.467259,0.892348,0,0,0,1,35
1,horizon8_plentiful,1,8,6,8,0.467259,0.892348,1,1,0,1,35
1,horizon8_plentiful,1,8,7,8,0.467259,0.892348,1,1,0,1,35
1,horizon8_plentiful,1,8,8,8,0.467259,0.892348,1,1,1,1,35
1,horizon8_plentiful,1,9,1,8,0.498373,0.344307,0,0,0,0,26
1,horizon8_plentiful,1,9,2,8,0.498373,0.344307,0,0,0,0,26
1,horizon8_plentiful,1,9,3,8,0.498373,0.344307,0,0,0,0,26
1,horizon8_plentiful,1,9,4,8,0.498373,0.344307,0,1,1,0,26
1,horizon8_plentiful,1,9,5,8,0.498373,0.344307,0,0,0,0,26
1,horizon8_plentiful,1,9,6,8,0.498373,0.344307,0,0,0,0,26
1,horizon8_plentiful,1,9,7,8,0.498373,0.344307,0,1,1,0,26
1,horizon8_plentiful,1,9,8,8,0.498373,0.344307,0,1,1,0,26
1,horizon8_plentiful,1,10,1,8,0.847411,0.533538,1,1,1,1,21
1,horizon8_plentiful,1,10,2,8,0.847411,0.533538,0,0,0,0,21
1,horizon8_plentiful,1,10,3,8,0.847411,0.533538,0,1,1,0,21
1,horizon8_plentiful,1,10,4,8,0.847411,0.533538,0,1,1,0,21
1,horizon8_plentiful,1,10,5,8,0.847411,0.533538,0,1,1,0,21
1,horizon8_plentiful,1,10,6,8,0.847411,0.533538,0,1,1,0,21
1,horizon8_plentiful,1,10,7,8,0.847411,0.533538,0,0,0,0,21
1,horizon8_plentiful,1,10,8,8,0.847411,0.533538,0,0,0,0,21
1,horizon8_plentiful,1,11,1,8,0.725808,0.858306,1,1,0,1,16
1,horizon8_plentiful,1,11,2,8,0.725808,0.858306,0,1,1,1,16
1,horizon8_plentiful,1,11,3,8,0.725808,0.858306,0,1,1,1,16
1,horizon8_plentiful,1,11,4,8,0.725808,0.858306,0,0,0,0,16
1,horizon8_plentiful,1,11,5,8,0.725808,0.858306,0,1,1,1,16
1,horizon8_plentiful,1,11,6,8,0.725808,0.858306,0,0,0,0,16
1,horizon8_plentiful,1,11,7,8,0.725808,0.858306,0,1,1,1,16
1,horizon8_plentiful,1,11,8,8,0.725808,0.858306,0,1,1,1,16
1,horizon8_plentiful,1,12,1,8,0.466274,0.58936,1,1,1,1,28
1,horizon8_plentiful,1,12,2,8,0.466274,0.58936,1,1,1,1,28
1,horizon8_plentiful,1,12,3,8,0.466274,0.58936,1,1,1,1,28
1,horizon8_plentiful,1,12,4,8,0.466274,0.58936,1,1,0,1,28
1,horizon8_plentiful,1,12,5,8,0.466274,0.58936,1,0,0,0,28
1,horizon8_plentiful,1,12,6,8,0.466274,0.58936,1,0,0,0,28
1,horizon8_plentiful,1,12,7,8,0.466274,0.58936,1,1,1,1,28
1,horizon8_plentiful,1,12,8,8,0.466274,0.58936,1,0,0,0,28
1,horizon8_plentiful,1,13,1,8,0.775191,0.414347,1,1,1,1,10
1,horizon8_plentiful,1,13,2,8,0.775191,0.414347,0,0,0,0,10
1,horizon8_plentiful,1,13,3,8,0.775191,0.414347,0,1,1,1,10
1,horizon8_plentiful,1,13,4,8,0.775191,0.414347,0,0,0,0,10
1,horizon8_plentiful,1,13,5,8,0.775191,0.414347,0,0,0,0,10
1,horizon8_plentiful,1,13,6,8,0.775191,0.414347,0,1,1,1,10
1,horizon8_plentiful,1,13,7,8,0.775191,0.414347,0,0,0,0,10
1,horizon8_plentiful,1,13,8,8,0.775191,0.414347,0,1,1,0,10
1,horizon8_plentiful,1,14,1,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,2,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,3,8,0.777038,0.782983,0,0,0,0,14
1,horizon8_plentiful,1,14,4,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,5,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,6,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,7,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,14,8,8,0.777038,0.782983,0,1,1,1,14
1,horizon8_plentiful,1,15,1,8,0.208093,0.727343,1,1,0,1,36
1,horizon8_plentiful,1,15,2,8,0.208093,0.727343,1,1,0,1,36
1,horizon8_plentiful,1,15,3,8,0.208093,0.727343,1,0,0,0,36
1,horizon8_plentiful,1,15,4,8,0.208093,0.727343,1,1,0,1,36
1,horizon8_plentiful,1,15,5,8,0.208093,0.727343,1,1,0,1,36
1,horizon8_plentiful,1,15,6,8,0.208093,0.727343,1,1,0,1,36
1,horizon8_plentiful,1,15,7,8,0.208093,0.727343,1,0,0,0,36
1,horizon8_plentiful,1,15,8,8,0.208093,0.727343,1,0,0,0,36
1,horizon8_plentiful,1,16,1,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,2,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,3,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,4,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,5,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,6,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,7,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,16,8,8,0.894362,0.722618,1,1,1,1,30
1,horizon8_plentiful,1,17,1,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,17,2,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,17,3,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,17,4,8,0.714203,0.55536,1,0,0,0,20
1,horizon8_plentiful,1,17,5,8,0.714203,0.55536,1,0,0,0,20
1,horizon8_plentiful,1,17,6,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,17,7,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,17,8,8,0.714203,0.55536,1,1,1,1,20
1,horizon8_plentiful,1,18,1,8,0.185507,0.677711,1,0,0,0,31
1,horizon8_plentiful,1,18,2,8,0.185507,0.677711,1,1,0,1,31
1,horizon8_plentiful,1,18,3,8,0.185507,0.677711,0,0,0,1,31
1,horizon8_plentiful,1,18,4,8,0.185507,0.677711,0,1,1,1,31
1,horizon8_plentiful,1,18,5,8,0.185507,0.677711,0,0,0,1,31
1,horizon8_plentiful,1,18,6,8,0.185507,0.677711,0,0,0,1,31
1,horizon8_plentiful,1,18,7,8,0.185507,0.677711,0,0,0,0,31
1,horizon8_plentiful,1,18,8,8,0.185507,0.677711,1,1,1,1,31
1,horizon8_plentiful,1,19,1,8,0.319537,0.599425,0,0,0,0,17
1,horizon8_plentiful,1,19,2,8,0.319537,0.599425,0,0,0,0,17
1,horizon8_plentiful,1,19,3,8,0.319537,0.599425,1,1,1,1,17
1,horizon8_plentiful,1,19,4,8,0.319537,0.599425,1,1,0,1,17
1,horizon8_plentiful,1,19,5,8,0.319537,0.599425,1,0,0,0,17
1,horizon8_plentiful,1,19,6,8,0.319537,0.599425,1,1,1,1,17
1,horizon8_plentiful,1,19,7,8,0.319537,0.599425,1,1,0,1,17
1,horizon8_plentiful,1,19,8,8,0.319537,0.599425,1,1,1,1,17
1,horizon8_plentiful,1,20,1,8,0.843662,0.669678,1,1,1,1,33
1,horizon8_plentiful,1,20,2,8,0.843662,0.669678,1,1,1,1,33
1,horizon8_plentiful,1,20,3,8,0.843662,0.669678,1,1,1,1,33
1,horizon8_plentiful,1,20,4,8,0.843662,0.669678,1,1,1,1,33
1,horizon8_plentiful,1,20,5,8,0.843662,0.669678,0,0,0,0,33
1,horizon8_plentiful,1,20,6,8,0.843662,0.669678,0,1,1,1,33
1,horizon8_plentiful,1,20,7,8,0.843662,0.669678,0,1,1,1,33
1,horizon8_plentiful,1,20,8,8,0.843662,0.669678,0,1,1,1,33
1,horizon8_plentiful,1,21,1,8,0.370608,0.678664,0,0,0,0,4
1,horizon8_plentiful,1,21,2,8,0.370608,0.678664,0,0,0,0,4
1,horizon8_plentiful,1,21,3,8,0.370608,0.678664,0,1,1,1,4
1,horizon8_plentiful,1,21,4,8,0.370608,0.678664,1,1,1,1,4
1,horizon8_plentiful,1,21,5,8,0.370608,0.678664,1,1,1,1,4
1,horizon8_plentiful,1,21,6,8,0.370608,0.678664,1,1,1,1,4
1,horizon8_plentiful,1,21,7,8,0.370608,0.678664,1,1,1,1,4
1,horizon8_plentiful,1,21,8,8,0.370608,0.678664,1,1,0,1,4
1,horizon8_plentiful,1,22,1,8,0.595482,0.328925,1,0,0,0,23
1,horizon8_plentiful,1,22,2,8,0.595482,0.328925,0,1,1,1,23
1,horizon8_plentiful,1,22,3,8,0.595482,0.328925,0,1,1,0,23
1,horizon8_plentiful,1,22,4,8,0.595482,0.328925,0,1,1,1,23
1,horizon8_plentiful,1,22,5,8,0.595482,0.328925,0,0,0,0,23
1,horizon8_plentiful,1,22,6,8,0.595482,0.328925,0,1,1,0,23
1,horizon8_plentiful,1,22,7,8,0.595482,0.328925,0,1,1,1,23
1,horizon8_plentiful,1,22,8,8,0.595482,0.328925,0,1,1,1,23
1,horizon8_plentiful,1,23,1,8,0.813091,0.670698,0,1,1,1,9
1,horizon8_plentiful,1,23,2,8,0.813091,0.670698,1,1,1,1,9
1,horizon8_plentiful,1,23,3,8,0.813091,0.670698,1,0,1,0,9
1,horizon8_plentiful,1,23,4,8,0.813091,0.670698,1,1,1,1,9
1,horizon8_plentiful,1,23,5,8,0.813091,0.670698,1,0,1,0,9
1,horizon8_plentiful,1,23,6,8,0.813091,0.670698,1,1,1,1,9
1,horizon8_plentiful,1,23,7,8,0.813091,0.670698,1,1,1,1,9
1,horizon8_plentiful,1,23,8,8,0.813091,0.670698,1,0,1,0,9
1,horizon8_plentiful,1,24,1,8,0.861369,0.68875,0,1,1,1,34
1,horizon8_plentiful,1,24,2,8,0.861369,0.68875,0,1,1,1,34
1,horizon8_plentiful,1,24,3,8,0.861369,0.68875,0,0,0,0,34
1,horizon8_plentiful,1,24,4,8,0.861369,0.68875,0,0,0,0,34
1,horizon8_plentiful,1,24,5,8,0.861369,0.68875,0,1,1,1,34
1,horizon8_plentiful,1,24,6,8,0.861369,0.68875,0,1,1,1,34
1,horizon8_plentiful,1,24,7,8,0.861369,0.68875,0,1,1,0,34
1,horizon8_plentiful,1,24,8,8,0.861369,0.68875,0,1,1,1,34
1,horizon8_plentiful,1,25,1,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,2,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,3,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,4,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,5,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,6,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,7,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,25,8,8,0.881392,0.873206,1,1,1,1,3
1,horizon8_plentiful,1,26,1,8,0.696772,0.61139,1,0,0,0,39
1,horizon8_plentiful,1,26,2,8,0.696772,0.61139,1,1,1,1,39
1,horizon8_plentiful,1,26,3,8,0.696772,0.61139,1,1,1,1,39
1,horizon8_plentiful,1,26,4,8,0.696772,0.61139,0,1,1,1,39
1,horizon8_plentiful,1,26,5,8,0.696772,0.61139,0,0,0,0,39
1,horizon8_plentiful,1,26,6,8,0.696772,0.61139,0,1,1,1,39
1,horizon8_plentiful,1,26,7,8,0.696772,0.61139,0,1,1,1,39
1,horizon8_plentiful,1,26,8,8,0.696772,0.61139,0,0,0,0,39
1,horizon8_plentiful,1,27,1,8,0.810432,0.478787,1,1,1,1,1
1,horizon8_plentiful,1,27,2,8,0.810432,0.478787,0,1,1,0,1
1,horizon8_plentiful,1,27,3,8,0.810432,0.478787,0,1,1,1,1
1,horizon8_plentiful,1,27,4,8,0.810432,0.478787,0,1,1,1,1
1,horizon8_plentiful,1,27,5,8,0.810432,0.478787,0,1,1,0,1
1,horizon8_plentiful,1,27,6,8,0.810432,0.478787,0,1,1,0,1
1,horizon8_plentiful,1,27,7,8,0.810432,0.478787,0,0,0,0,1
1,horizon8_plentiful,1,27,8,8,0.810432,0.478787,0,0,0,0,1
1,horizon8_plentiful,1,28,1,8,0.676121,0.930615,0,0,0,1,19
1,horizon8_plentiful,1,28,2,8,0.676121,0.930615,0,1,1,1,19
1,horizon8_plentiful,1,28,3,8,0.676121,0.930615,0,0,0,1,19
1,horizon8_plentiful,1,28,4,8,0.676121,0.930615,0,0,0,1,19
1,horizon8_plentiful,1,28,5,8,0.676121,0.930615,1,1,1,1,19
1,horizon8_plentiful,1,28,6,8,0.676121,0.930615,1,1,1,1,19
1,horizon8_plentiful,1,28,7,8,0.676121,0.930615,1,1,1,1,19
1,horizon8_plentiful,1,28,8,8,0.676121,0.930615,1,1,1,1,19
1,horizon8_plentiful,1,29,1,8,0.663214,0.860317,0,0,0,1,40
1,horizon8_plentiful,1,29,2,8,0.663214,0.860317,0,1,1,1,40
1,horizon8_plentiful,1,29,3,8,0.663214,0.860317,0,1,1,1,40
1,horizon8_plentiful,1,29,4,8,0.663214,0.860317,0,0,0,0,40
1,horizon8_plentiful,1,29,5,8,0.663214,0.860317,1,1,1,1,40
1,horizon8_plentiful,1,29,6,8,0.663214,0.860317,1,1,1,1,40
1,horizon8_plentiful,1,29,7,8,0.663214,0.860317,1,1,1,1,40
1,horizon8_plentiful,1,29,8,8,0.663214,0.860317,1,1,0,1,40
1,horizon8_plentiful,1,30,1,8,0.872016,0.58006,0,1,1,1,2
1,horizon8_plentiful,1,30,2,8,0.872016,0.58006,0,1,1,1,2
1,horizon8_plentiful,1,30,3,8,0.872016,0.58006,0,0,0,0,2
1,horizon8_plentiful,1,30,4,8,0.872016,0.58006,0,1,1,1,2
1,horizon8_plentiful,1,30,5,8,0.872016,0.58006,0,1,1,0,2
1,horizon8_plentiful,1,30,6,8,0.872016,0.58006,0,1,1,1,2
1,horizon8_plentiful,1,30,7,8,0.872016,0.58006,0,1,1,0,2
1,horizon8_plentiful,1,30,8,8,0.872016,0.58006,0,1,1,0,2
1,horizon8_plentiful,1,31,1,8,0.579105,0.85799,0,0,0,0,18
1,horizon8_plentiful,1,31,2,8,0.579105,0.85799,1,1,1,1,18
1,horizon8_plentiful,1,31,3,8,0.579105,0.85799,1,1,0,1,18
1,horizon8_plentiful,1,31,4,8,0.579105,0.85799,1,0,0,0,18
1,horizon8_plentiful,1,31,5,8,0.579105,0.85799,1,1,1,1,18
1,horizon8_plentiful,1,31,6,8,0.579105,0.85799,1,1,0,1,18
1,horizon8_plentiful,1,31,7,8,0.579105,0.85799,1,1,1,1,18
1,horizon8_plentiful,1,31,8,8,0.579105,0.85799,1,0,0,0,18
1,horizon8_plentiful,1,32,1,8,0.403893,0.55625,1,0,0,0,6
1,horizon8_plentiful,1,32,2,8,0.403893,0.55625,1,0,0,0,6
1,horizon8_plentiful,1,32,3,8,0.403893,0.55625,1,0,0,0,6
1,horizon8_plentiful,1,32,4,8,0.403893,0.55625,1,1,1,1,6
1,horizon8_plentiful,1,32,5,8,0.403893,0.55625,1,1,1,1,6
1,horizon8_plentiful,1,32,6,8,0.403893,0.55625,1,1,1,1,6
1,horizon8_plentiful,1,32,7,8,0.403893,0.55625,1,0,0,0,6
1,horizon8_plentiful,1,32,8,8,0.403893,0.55625,1,1,1,1,6
1,horizon8_plentiful,1,33,1,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,2,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,3,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,4,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,5,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,6,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,7,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,33,8,8,0.7396,0.833347,0,1,1,1,11
1,horizon8_plentiful,1,34,1,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,34,2,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,34,3,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,34,4,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,34,5,8,0.759841,0.877074,1,1,0,1,22
1,horizon8_plentiful,1,34,6,8,0.759841,0.877074,1,0,0,0,22
1,horizon8_plentiful,1,34,7,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,34,8,8,0.759841,0.877074,1,1,1,1,22
1,horizon8_plentiful,1,35,1,8,0.496167,0.721258,1,1,1,1,24
1,horizon8_plentiful,1,35,2,8,0.496167,0.721258,1,1,0,1,24
1,horizon8_plentiful,1,35,3,8,0.496167,0.721258,1,1,0,1,24
1,horizon8_plentiful,1,35,4,8,0.496167,0.721258,1,1,1,1,24
1,horizon8_plentiful,1,35,5,8,0.496167,0.721258,1,1,1,1,24
1,horizon8_plentiful,1,35,6,8,0.496167,0.721258,1,0,0,0,24
1,horizon8_plentiful,1,35,7,8,0.496167,0.721258,1,1,1,1,24
1,horizon8_plentiful,1,35,8,8,0.496167,0.721258,1,1,0,1,24
1,horizon8_plentiful,1,36,1,8,0.429257,0.62962,0,0,0,1,25
1,horizon8_plentiful,1,36,2,8,0.429257,0.62962,0,1,1,1,25
1,horizon8_plentiful,1,36,3,8,0.429257,0.62962,1,0,0,0,25
1,horizon8_plentiful,1,36,4,8,0.429257,0.62962,1,1,1,1,25
1,horizon8_plentiful,1,36,5,8,0.429257,0.62962,1,1,0,1,25
1,horizon8_plentiful,1,36,6,8,0.429257,0.62962,1,1,0,1,25
1,horizon8_plentiful,1,36,7,8,0.429257,0.62962,1,1,1,1,25
1,horizon8_plentiful,1,36,8,8,0.429257,0.62962,1,1,0,1,25
1,horizon8_plentiful,1,37,1,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,2,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,3,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,4,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,5,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,6,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,7,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,37,8,8,0.704375,0.720549,0,1,1,1,32
1,horizon8_plentiful,1,38,1,8,0.881825,0.495342,1,0,1,0,27
1,horizon8_plentiful,1,38,2,8,0.881825,0.495342,1,0,1,0,27
1,horizon8_plentiful,1,38,3,8,0.881825,0.495342,1,0,1,0,27
1,horizon8_plentiful,1,38,4,8,0.881825,0.495342,0,1,1,1,27
1,horizon8_plentiful,1,38,5,8,0.881825,0.495342,0,1,1,0,27
1,horizon8_plentiful,1,38,6,8,0.881825,0.495342,0,0,0,0,27
1,horizon8_plentiful,1,38,7,8,0.881825,0.495342,0,0,0,0,27
1,horizon8_plentiful,1,38,8,8,0.881825,0.495342,0,1,1,1,27
1,horizon8_plentiful,1,39,1,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,2,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,3,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,4,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,5,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,6,8,0.525238,0.645835,1,0,0,0,12
1,horizon8_plentiful,1,39,7,8,0.525238,0.645835,1,1,1,1,12
1,horizon8_plentiful,1,39,8,8,0.525238,0.645835,1,1,0,1,12
1,horizon8_plentiful,1,40,1,8,0.192802,0.749948,1,1,0,1,15
1,horizon8_plentiful,1,40,2,8,0.192802,0.749948,1,1,0,1,15
1,horizon8_plentiful,1,40,3,8,0.192802,0.749948,1,0,0,0,15
1,horizon8_plentiful,1,40,4,8,0.192802,0.749948,1,0,0,0,15
1,horizon8_plentiful,1,40,5,8,0.192802,0.749948,1,1,0,1,15
1,horizon8_plentiful,1,40,6,8,0.192802,0.749948,1,1,0,1,15
1,horizon8_plentiful,1,40,7,8,0.192802,0.749948,1,1,0,1,15
1,horizon8_plentiful,1,40,8,8,0.192802,0.749948,1,0,0,0,15
1,horizon16_neutral,2,1,1,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,2,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,3,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,4,16,0.594411,0.678968,1,0,0,0,8
1,horizon16_neutral,2,1,5,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,6,16,0.594411,0.678968,1,1,0,1,8
1,horizon16_neutral,2,1,7,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,8,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,9,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,10,16,0.594411,0.678968,1,0,0,0,8
1,horizon16_neutral,2,1,11,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,12,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,13,16,0.594411,0.678968,1,0,0,0,8
1,horizon16_neutral,2,1,14,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,15,16,0.594411,0.678968,1,1,1,1,8
1,horizon16_neutral,2,1,16,16,0.594411,0.678968,1,0,0,0,8
1,horizon16_neutral,2,2,1,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,2,16,0.219313,0.883234,1,0,0,0,38
1,horizon16_neutral,2,2,3,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,4,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,5,16,0.219313,0.883234,1,0,0,0,38
1,horizon16_neutral,2,2,6,16,0.219313,0.883234,1,0,0,0,38
1,horizon16_neutral,2,2,7,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,8,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,9,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,10,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,11,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,12,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,13,16,0.219313,0.883234,1,1,1,1,38
1,horizon16_neutral,2,2,14,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,15,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,2,16,16,0.219313,0.883234,1,1,0,1,38
1,horizon16_neutral,2,3,1,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,2,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,3,16,0.638619,0.519434,1,1,1,1,37
1,horizon16_neutral,2,3,4,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,5,16,0.638619,0.519434,1,1,1,1,37
1,horizon16_neutral,2,3,6,16,0.638619,0.519434,1,1,1,1,37
1,horizon16_neutral,2,3,7,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,8,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,9,16,0.638619,0.519434,1,1,1,1,37
1,horizon16_neutral,2,3,10,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,11,16,0.638619,0.519434,1,0,0,0,37
1,horizon16_neutral,2,3,12,16,0.638619,0.519434,0,1,1,1,37
1,horizon16_neutral,2,3,13,16,0.638619,0.519434,0,0,0,0,37
1,horizon16_neutral,2,3,14,16,0.638619,0.519434,0,1,1,1,37
1,horizon16_neutral,2,3,15,16,0.638619,0.519434,0,1,1,1,37
1,horizon16_neutral,2,3,16,16,0.638619,0.519434,0,1,1,1,37
1,horizon16_neutral,2,4,1,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,2,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,3,16,0.776665,0.62278,1,0,0,0,13
1,horizon16_neutral,2,4,4,16,0.776665,0.62278,1,0,1,0,13
1,horizon16_neutral,2,4,5,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,6,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,7,16,0.776665,0.62278,1,0,1,0,13
1,horizon16_neutral,2,4,8,16,0.776665,0.62278,1,0,1,0,13
1,horizon16_neutral,2,4,9,16,0.776665,0.62278,1,0,0,0,13
1,horizon16_neutral,2,4,10,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,11,16,0.776665,0.62278,1,0,0,0,13
1,horizon16_neutral,2,4,12,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,13,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,14,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,15,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,4,16,16,0.776665,0.62278,1,1,1,1,13
1,horizon16_neutral,2,5,1,16,0.883018,0.322707,1,0,0,0,7
