participant,condition,conditionIndex,problem,burstPoint,burst,nPumps,problemOrder
43,p_burst_0.1,0,45,21,0,4,20
43,p_burst_0.1,0,46,5,1,5,13
43,p_burst_0.1,0,47,1,1,1,11
43,p_burst_0.1,0,48,7,1,7,7
43,p_burst_0.1,0,49,4,0,3,45
43,p_burst_0.1,0,50,17,0,3,9
43,p_burst_0.2,1,1,1,1,1,17
43,p_burst_0.2,1,2,1,1,1,2
43,p_burst_0.2,1,3,8,0,4,46
43,p_burst_0.2,1,4,4,1,4,18
43,p_burst_0.2,1,5,4,1,4,33
43,p_burst_0.2,1,6,3,1,3,41
43,p_burst_0.2,1,7,5,1,5,40
43,p_burst_0.2,1,8,10,0,4,50
43,p_burst_0.2,1,9,5,0,4,5
43,p_burst_0.2,1,10,2,1,2,10
43,p_burst_0.2,1,11,1,1,1,49
43,p_burst_0.2,1,12,8,0,3,42
43,p_burst_0.2,1,13,1,1,1,15
43,p_burst_0.2,1,14,4,1,4,8
43,p_burst_0.2,1,15,3,1,3,4
43,p_burst_0.2,1,16,1,1,1,37
43,p_burst_0.2,1,17,4,1,4,26
43,p_burst_0.2,1,18,6,0,4,39
43,p_burst_0.2,1,19,24,0,3,35
43,p_burst_0.2,1,20,11,0,2,36
43,p_burst_0.2,1,21,29,0,4,16
43,p_burst_0.2,1,22,2,1,2,30
43,p_burst_0.2,1,23,2,1,2,14
43,p_burst_0.2,1,24,21,0,3,22
43,p_burst_0.2,1,25,4,0,3,47
43,p_burst_0.2,1,26,2,1,2,24
43,p_burst_0.2,1,27,12,0,3,34
43,p_burst_0.2,1,28,19,0,4,3
43,p_burst_0.2,1,29,5,0,3,32
43,p_burst_0.2,1,30,14,0,3,19
43,p_burst_0.2,1,31,3,1,3,25
43,p_burst_0.2,1,32,4,0,3,44
43,p_burst_0.2,1,33,2,1,2,27
43,p_burst_0.2,1,34,3,1,3,48
43,p_burst_0.2,1,35,1,1,1,23
43,p_burst_0.2,1,36,7,0,3,21
43,p_burst_0.2,1,37,4,1,4,29
43,p_burst_0.2,1,38,4,1,4,28
43,p_burst_0.2,1,39,4,1,4,43
43,p_burst_0.2,1,40,5,1,5,31
43,p_burst_0.2,1,41,5,0,4,38
43,p_burst_0.2,1,42,7,0,4,6
43,p_burst_0.2,1,43,1,1,1,12
43,p_burst_0.2,1,44,1,1,1,1
43,p_burst_0.2,1,45,4,0,3,20
43,p_burst_0.2,1,46,17,0,4,13
43,p_burst_0.2,1,47,1,1,1,11
43,p_burst_0.2,1,48,4,0,3,7
43,p_burst_0.2,1,49,13,0,7,45
43,p_burst_0.2,1,50,1,1,1,9
44,p_burst_0.1,0,1,1,1,1,37
44,p_burst_0.1,0,2,13,0,1,26
44,p_burst_0.1,0,3,7,1,7,14
44,p_burst_0.1,0,4,5,1,5,36
44,p_burst_0.1,0,5,18,0,0,3
44,p_burst_0.1,0,6,8,0,5,44
44,p_burst_0.1,0,7,5,0,0,29
44,p_burst_0.1,0,8,3,1,3,23
44,p_burst_0.1,0,9,1,1,1,21
44,p_burst_0.1,0,10,4,1,4,13
44,p_burst_0.1,0,11,30,0,0,5
44,p_burst_0.1,0,12,40,0,0,19
44,p_burst_0.1,0,13,2,0,0,24
44,p_burst_0.1,0,14,2,1,2,10
44,p_burst_0.1,0,15,27,0,0,47
44,p_burst_0.1,0,16,12,0,6,40
44,p_burst_0.1,0,17,19,0,6,12
44,p_burst_0.1,0,18,5,0,0,20
44,p_burst_0.1,0,19,23,0,4,11
44,p_burst_0.1,0,20,3,0,0,45
44,p_burst_0.1,0,21,1,1,1,34
44,p_burst_0.1,0,22,7,0,0,33
44,p_burst_0.1,0,23,4,1,4,48
44,p_burst_0.1,0,24,8,0,4,35
44,p_burst_0.1,0,25,17,0,7,43
44,p_burst_0.1,0,26,2,1,2,18
44,p_burst_0.1,0,27,4,0,1,17
44,p_burst_0.1,0,28,17,0,6,42
44,p_burst_0.1,0,29,5,1,5,16
44,p_burst_0.1,0,30,14,0,7,9
44,p_burst_0.1,0,31,2,0,1,32
44,p_burst_0.1,0,32,1,1,1,46
44,p_burst_0.1,0,33,15,0,0,25
44,p_burst_0.1,0,34,8,0,1,39
44,p_burst_0.1,0,35,13,0,6,49
44,p_burst_0.1,0,36,29,0,6,6
44,p_burst_0.1,0,37,16,1,16,31
44,p_burst_0.1,0,38,6,1,6,15
44,p_burst_0.1,0,39,2,1,2,50
44,p_burst_0.1,0,40,3,0,0,7
44,p_burst_0.1,0,41,21,0,1,22
44,p_burst_0.1,0,42,31,0,0,30
44,p_burst_0.1,0,43,4,1,4,38
44,p_burst_0.1,0,44,24,0,5,27
44,p_burst_0.1,0,45,21,0,5,1
44,p_burst_0.1,0,46,5,0,2,28
44,p_burst_0.1,0,47,1,1,1,4
44,p_burst_0.1,0,48,7,0,5,41
44,p_burst_0.1,0,49,4,0,3,8
44,p_burst_0.1,0,50,17,0,0,2
44,p_burst_0.2,1,1,1,1,1,37
44,p_burst_0.2,1,2,1,1,1,26
44,p_burst_0.2,1,3,8,0,0,14
44,p_burst_0.2,1,4,4,1,4,36
44,p_burst_0.2,1,5,4,0,3,3
44,p_burst_0.2,1,6,3,1,3,44
44,p_burst_0.2,1,7,5,0,4,29
44,p_burst_0.2,1,8,10,0,4,23
44,p_burst_0.2,1,9,5,1,5,21
44,p_burst_0.2,1,10,2,0,1,13
44,p_burst_0.2,1,11,1,1,1,5
44,p_burst_0.2,1,12,8,0,0,19
44,p_burst_0.2,1,13,1,1,1,24
44,p_burst_0.2,1,14,4,1,4,10
44,p_burst_0.2,1,15,3,0,0,47
44,p_burst_0.2,1,16,1,1,1,40
44,p_burst_0.2,1,17,4,1,4,12
44,p_burst_0.2,1,18,6,0,0,20
44,p_burst_0.2,1,19,24,0,4,11
44,p_burst_0.2,1,20,11,0,7,45
44,p_burst_0.2,1,21,29,0,2,34
44,p_burst_0.2,1,22,2,1,2,33
44,p_burst_0.2,1,23,2,1,2,48
44,p_burst_0.2,1,24,21,0,8,35
44,p_burst_0.2,1,25,4,0,0,43
44,p_burst_0.2,1,26,2,0,0,18
44,p_burst_0.2,1,27,12,0,0,17
44,p_burst_0.2,1,28,19,0,3,42
44,p_burst_0.2,1,29,5,0,3,16
44,p_burst_0.2,1,30,14,0,0,9
44,p_burst_0.2,1,31,3,1,3,32
44,p_burst_0.2,1,32,4,0,0,46
44,p_burst_0.2,1,33,2,0,1,25
44,p_burst_0.2,1,34,3,1,3,39
44,p_burst_0.2,1,35,1,1,1,49
44,p_burst_0.2,1,36,7,0,1,6
44,p_burst_0.2,1,37,4,1,4,31
44,p_burst_0.2,1,38,4,1,4,15
44,p_burst_0.2,1,39,4,0,0,50
44,p_burst_0.2,1,40,5,0,0,7
44,p_burst_0.2,1,41,5,0,0,22
44,p_burst_0.2,1,42,7,0,1,30
44,p_burst_0.2,1,43,1,1,1,38
44,p_burst_0.2,1,44,1,1,1,27
44,p_burst_0.2,1,45,4,1,4,1
44,p_burst_0.2,1,46,17,0,0,28
44,p_burst_0.2,1,47,1,0,0,4
44,p_burst_0.2,1,48,4,1,4,41
44,p_burst_0.2,1,49,13,0,0,8
44,p_burst_0.2,1,50,1,1,1,2
45,p_burst_0.1,0,1,1,1,1,10
45,p_burst_0.1,0,2,13,0,7,19
45,p_burst_0.1,0,3,7,1,7,18
45,p_burst_0.1,0,4,5,1,5,14
45,p_burst_0.1,0,5,18,0,4,1
45,p_burst_0.1,0,6,8,0,7,22
45,p_burst_0.1,0,7,5,1,5,2
45,p_burst_0.1,0,8,3,1,3,9
45,p_burst_0.1,0,9,1,1,1,45
45,p_burst_0.1,0,10,4,1,4,33
45,p_burst_0.1,0,11,30,0,5,29
45,p_burst_0.1,0,12,40,0,7,23
45,p_burst_0.1,0,13,2,1,2,34
45,p_burst_0.1,0,14,2,1,2,25
45,p_burst_0.1,0,15,27,0,6,24
45,p_burst_0.1,0,16,12,0,6,44
45,p_burst_0.1,0,17,19,0,4,17
45,p_burst_0.1,0,18,5,1,5,50
45,p_burst_0.1,0,19,23,0,7,27
45,p_burst_0.1,0,20,3,1,3,43
45,p_burst_0.1,0,21,1,1,1,8
45,p_burst_0.1,0,22,7,0,4,26
45,p_burst_0.1,0,23,4,1,4,6
45,p_burst_0.1,0,24,8,1,8,3
45,p_burst_0.1,0,25,17,0,8,46
45,p_burst_0.1,0,26,2,1,2,5
45,p_burst_0.1,0,27,4,1,4,37
45,p_burst_0.1,0,28,17,0,3,20
45,p_burst_0.1,0,29,5,1,5,38
45,p_burst_0.1,0,30,14,0,5,40
45,p_burst_0.1,0,31,2,1,2,30
45,p_burst_0.1,0,32,1,1,1,39
45,p_burst_0.1,0,33,15,0,7,42
45,p_burst_0.1,0,34,8,0,7,47
45,p_burst_0.1,0,35,13,0,6,4
45,p_burst_0.1,0,36,29,0,9,13
45,p_burst_0.1,0,37,16,0,4,32
45,p_burst_0.1,0,38,6,0,4,16
45,p_burst_0.1,0,39,2,1,2,28
45,p_burst_0.1,0,40,3,1,3,15
45,p_burst_0.1,0,41,21,0,7,12
45,p_burst_0.1,0,42,31,0,7,11
45,p_burst_0.1,0,43,4,1,4,35
45,p_burst_0.1,0,44,24,0,6,21
45,p_burst_0.1,0,45,21,0,6,41
45,p_burst_0.1,0,46,5,1,5,36
45,p_burst_0.1,0,47,1,1,1,31
45,p_burst_0.1,0,48,7,1,7,48
45,p_burst_0.1,0,49,4,1,4,49
45,p_burst_0.1,0,50,17,0,7,7
45,p_burst_0.2,1,1,1,1,1,10
45,p_burst_0.2,1,2,1,1,1,19
45,p_burst_0.2,1,3,8,0,1,18
45,p_burst_0.2,1,4,4,1,4,14
45,p_burst_0.2,1,5,4,0,1,1
45,p_burst_0.2,1,6,3,0,2,22
45,p_burst_0.2,1,7,5,0,4,2
45,p_burst_0.2,1,8,10,0,2,9
45,p_burst_0.2,1,9,5,0,2,45
45,p_burst_0.2,1,10,2,1,2,33
45,p_burst_0.2,1,11,1,1,1,29
45,p_burst_0.2,1,12,8,0,5,23
45,p_burst_0.2,1,13,1,1,1,34
45,p_burst_0.2,1,14,4,0,1,25
45,p_burst_0.2,1,15,3,0,1,24
45,p_burst_0.2,1,16,1,1,1,44
45,p_burst_0.2,1,17,4,1,4,17
45,p_burst_0.2,1,18,6,0,1,50
45,p_burst_0.2,1,19,24,0,1,27
45,p_burst_0.2,1,20,11,0,4,43
45,p_burst_0.2,1,21,29,0,5,8
45,p_burst_0.2,1,22,2,0,1,26
45,p_burst_0.2,1,23,2,1,2,6
45,p_burst_0.2,1,24,21,0,3,3
45,p_burst_0.2,1,25,4,0,2,46
45,p_burst_0.2,1,26,2,1,2,5
45,p_burst_0.2,1,27,12,0,3,37
45,p_burst_0.2,1,28,19,0,2,20
45,p_burst_0.2,1,29,5,0,1,38
45,p_burst_0.2,1,30,14,0,5,40
45,p_burst_0.2,1,31,3,1,3,30
45,p_burst_0.2,1,32,4,0,2,39
45,p_burst_0.2,1,33,2,1,2,42
45,p_burst_0.2,1,34,3,0,1,47
45,p_burst_0.2,1,35,1,1,1,4
45,p_burst_0.2,1,36,7,0,4,13
45,p_burst_0.2,1,37,4,0,3,32
45,p_burst_0.2,1,38,4,0,2,16
45,p_burst_0.2,1,39,4,1,4,28
45,p_burst_0.2,1,40,5,1,5,15
45,p_burst_0.2,1,41,5,1,5,12
45,p_burst_0.2,1,42,7,0,4,11
45,p_burst_0.2,1,43,1,1,1,35
45,p_burst_0.2,1,44,1,1,1,21
45,p_burst_0.2,1,45,4,0,1,41
45,p_burst_0.2,1,46,17,0,2,36
45,p_burst_0.2,1,47,1,1,1,31
45,p_burst_0.2,1,48,4,0,3,48
45,p_burst_0.2,1,49,13,0,5,49
45,p_burst_0.2,1,50,1,1,1,7
46,p_burst_0.1,0,1,1,0,0,31
46,p_burst_0.1,0,2,13,0,1,39
46,p_burst_0.1,0,3,7,0,1,44
46,p_burst_0.1,0,4,5,0,1,18
46,p_burst_0.1,0,5,18,0,0,46
46,p_burst_0.1,0,6,8,0,0,15
46,p_burst_0.1,0,7,5,0,1,47
46,p_burst_0.1,0,8,3,0,0,1
46,p_burst_0.1,0,9,1,0,0,49
46,p_burst_0.1,0,10,4,0,1,6
46,p_burst_0.1,0,11,30,0,0,50
46,p_burst_0.1,0,12,40,0,2,9
46,p_burst_0.1,0,13,2,0,1,19
46,p_burst_0.1,0,14,2,0,0,29
46,p_burst_0.1,0,15,27,0,0,37
46,p_burst_0.1,0,16,12,0,0,28
46,p_burst_0.1,0,17,19,0,1,30
46,p_burst_0.1,0,18,5,0,1,8
46,p_burst_0.1,0,19,23,0,0,14
46,p_burst_0.1,0,20,3,0,1,11
46,p_burst_0.1,0,21,1,1,1,5
46,p_burst_0.1,0,22,7,0,1,16
46,p_burst_0.1,0,23,4,0,1,26
46,p_burst_0.1,0,24,8,0,2,38
46,p_burst_0.1,0,25,17,0,1,7
46,p_burst_0.1,0,26,2,0,1,43
46,p_burst_0.1,0,27,4,0,1,20
46,p_burst_0.1,0,28,17,0,0,32
46,p_burst_0.1,0,29,5,0,0,17
46,p_burst_0.1,0,30,14,0,0,41
46,p_burst_0.1,0,31,2,0,0,45
46,p_burst_0.1,0,32,1,1,1,33
46,p_burst_0.1,0,33,15,0,1,36
46,p_burst_0.1,0,34,8,0,1,40
46,p_burst_0.1,0,35,13,0,1,27
46,p_burst_0.1,0,36,29,0,1,22
46,p_burst_0.1,0,37,16,0,0,2
46,p_burst_0.1,0,38,6,0,1,23
46,p_burst_0.1,0,39,2,1,2,24
46,p_burst_0.1,0,40,3,0,1,12
46,p_burst_0.1,0,41,21,0,1,10
46,p_burst_0.1,0,42,31,0,1,13
46,p_burst_0.1,0,43,4,0,1,21
46,p_burst_0.1,0,44,24,0,2,48
46,p_burst_0.1,0,45,21,0,1,4
46,p_burst_0.1,0,46,5,0,2,34
46,p_burst_0.1,0,47,1,0,0,35
46,p_burst_0.1,0,48,7,0,0,42
46,p_burst_0.1,0,49,4,0,0,25
46,p_burst_0.1,0,50,17,0,0,3
46,p_burst_0.2,1,1,1,0,0,31
46,p_burst_0.2,1,2,1,0,0,39
46,p_burst_0.2,1,3,8,0,0,44
46,p_burst_0.2,1,4,4,0,0,18
46,p_burst_0.2,1,5,4,0,0,46
46,p_burst_0.2,1,6,3,0,0,15
46,p_burst_0.2,1,7,5,0,0,47
46,p_burst_0.2,1,8,10,0,0,1
46,p_burst_0.2,1,9,5,0,0,49
46,p_burst_0.2,1,10,2,0,0,6
46,p_burst_0.2,1,11,1,0,0,50
46,p_burst_0.2,1,12,8,0,0,9
46,p_burst_0.2,1,13,1,0,0,19
46,p_burst_0.2,1,14,4,0,0,29
46,p_burst_0.2,1,15,3,0,0,37
46,p_burst_0.2,1,16,1,0,0,28
46,p_burst_0.2,1,17,4,0,0,30
46,p_burst_0.2,1,18,6,0,0,8
46,p_burst_0.2,1,19,24,0,0,14
46,p_burst_0.2,1,20,11,0,0,11
46,p_burst_0.2,1,21,29,0,0,5
46,p_burst_0.2,1,22,2,0,0,16
46,p_burst_0.2,1,23,2,0,0,26
46,p_burst_0.2,1,24,21,0,0,38
46,p_burst_0.2,1,25,4,0,0,7
46,p_burst_0.2,1,26,2,0,0,43
46,p_burst_0.2,1,27,12,0,0,20
46,p_burst_0.2,1,28,19,0,0,32
46,p_burst_0.2,1,29,5,0,0,17
46,p_burst_0.2,1,30,14,0,0,41
46,p_burst_0.2,1,31,3,0,1,45
46,p_burst_0.2,1,32,4,0,0,33
46,p_burst_0.2,1,33,2,0,0,36
46,p_burst_0.2,1,34,3,0,0,40
46,p_burst_0.2,1,35,1,0,0,27
46,p_burst_0.2,1,36,7,0,0,22
46,p_burst_0.2,1,37,4,0,0,2
46,p_burst_0.2,1,38,4,0,0,23
46,p_burst_0.2,1,39,4,0,1,24
46,p_burst_0.2,1,40,5,0,0,12
46,p_burst_0.2,1,41,5,0,0,10
46,p_burst_0.2,1,42,7,0,0,13
46,p_burst_0.2,1,43,1,0,0,21
46,p_burst_0.2,1,44,1,1,1,48
46,p_burst_0.2,1,45,4,0,0,4
46,p_burst_0.2,1,46,17,0,0,34
46,p_burst_0.2,1,47,1,0,0,35
46,p_burst_0.2,1,48,4,0,0,42
46,p_burst_0.2,1,49,13,0,0,25
46,p_burst_0.2,1,50,1,0,0,3
47,p_burst_0.1,0,1,1,1,1,49
47,p_burst_0.1,0,2,13,0,5,21
47,p_burst_0.1,0,3,7,0,1,18
47,p_burst_0.1,0,4,5,1,5,5
47,p_burst_0.1,0,5,18,0,8,32
47,p_burst_0.1,0,6,8,0,3,41
47,p_burst_0.1,0,7,5,1,5,42
47,p_burst_0.1,0,8,3,1,3,15
47,p_burst_0.1,0,9,1,1,1,12
47,p_burst_0.1,0,10,4,1,4,11
47,p_burst_0.1,0,11,30,0,13,40
47,p_burst_0.1,0,12,40,0,9,4
47,p_burst_0.1,0,13,2,1,2,10
47,p_burst_0.1,0,14,2,1,2,34
47,p_burst_0.1,0,15,27,0,8,27
47,p_burst_0.1,0,16,12,0,7,14
47,p_burst_0.1,0,17,19,0,11,13
47,p_burst_0.1,0,18,5,0,4,26
47,p_burst_0.1,0,19,23,0,2,30
47,p_burst_0.1,0,20,3,1,3,7
47,p_burst_0.1,0,21,1,1,1,33
47,p_burst_0.1,0,22,7,0,5,2
47,p_burst_0.1,0,23,4,1,4,16
47,p_burst_0.1,0,24,8,0,6,31
47,p_burst_0.1,0,25,17,0,14,24
47,p_burst_0.1,0,26,2,1,2,50
47,p_burst_0.1,0,27,4,1,4,45
47,p_burst_0.1,0,28,17,0,10,25
47,p_burst_0.1,0,29,5,1,5,44
47,p_burst_0.1,0,30,14,0,6,28
47,p_burst_0.1,0,31,2,1,2,9
47,p_burst_0.1,0,32,1,1,1,29
47,p_burst_0.1,0,33,15,0,5,46
47,p_burst_0.1,0,34,8,1,8,39
47,p_burst_0.1,0,35,13,0,1,35
47,p_burst_0.1,0,36,29,0,6,19
47,p_burst_0.1,0,37,16,0,7,36
47,p_burst_0.1,0,38,6,0,1,8
47,p_burst_0.1,0,39,2,1,2,20
47,p_burst_0.1,0,40,3,1,3,1
47,p_burst_0.1,0,41,21,0,8,37
47,p_burst_0.1,0,42,31,0,6,23
47,p_burst_0.1,0,43,4,1,4,22
47,p_burst_0.1,0,44,24,0,9,17
47,p_burst_0.1,0,45,21,0,7,43
47,p_burst_0.1,0,46,5,0,1,38
47,p_burst_0.1,0,47,1,1,1,6
47,p_burst_0.1,0,48,7,0,3,48
47,p_burst_0.1,0,49,4,1,4,3
47,p_burst_0.1,0,50,17,0,6,47
47,p_burst_0.2,1,1,1,0,0,49
47,p_burst_0.2,1,2,1,1,1,21
47,p_burst_0.2,1,3,8,0,5,18
47,p_burst_0.2,1,4,4,1,4,5
47,p_burst_0.2,1,5,4,1,4,32
47,p_burst_0.2,1,6,3,1,3,41
47,p_burst_0.2,1,7,5,1,5,42
47,p_burst_0.2,1,8,10,0,6,15
47,p_burst_0.2,1,9,5,1,5,12
47,p_burst_0.2,1,10,2,1,2,11
47,p_burst_0.2,1,11,1,1,1,40
47,p_burst_0.2,1,12,8,0,4,4
47,p_burst_0.2,1,13,1,1,1,10
47,p_burst_0.2,1,14,4,1,4,34
47,p_burst_0.2,1,15,3,1,3,27
47,p_burst_0.2,1,16,1,0,0,14
47,p_burst_0.2,1,17,4,1,4,13
47,p_burst_0.2,1,18,6,1,6,26
47,p_burst_0.2,1,19,24,0,4,30
47,p_burst_0.2,1,20,11,0,6,7
47,p_burst_0.2,1,21,29,0,14,33
47,p_burst_0.2,1,22,2,0,1,2
47,p_burst_0.2,1,23,2,1,2,16
47,p_burst_0.2,1,24,21,0,4,31
47,p_burst_0.2,1,25,4,1,4,24
47,p_burst_0.2,1,26,2,1,2,50
47,p_burst_0.2,1,27,12,0,2,45
47,p_burst_0.2,1,28,19,0,3,25
47,p_burst_0.2,1,29,5,1,5,44
47,p_burst_0.2,1,30,14,0,6,28
47,p_burst_0.2,1,31,3,1,3,9
47,p_burst_0.2,1,32,4,1,4,29
47,p_burst_0.2,1,33,2,1,2,46
47,p_burst_0.2,1,34,3,1,3,39
47,p_burst_0.2,1,35,1,1,1,35
47,p_burst_0.2,1,36,7,0,5,19
47,p_burst_0.2,1,37,4,1,4,36
47,p_burst_0.2,1,38,4,0,3,8
47,p_burst_0.2,1,39,4,1,4,20
47,p_burst_0.2,1,40,5,1,5,1
47,p_burst_0.2,1,41,5,1,5,37
47,p_burst_0.2,1,42,7,1,7,23
47,p_burst_0.2,1,43,1,1,1,22
47,p_burst_0.2,1,44,1,1,1,17
47,p_burst_0.2,1,45,4,1,4,43
47,p_burst_0.2,1,46,17,0,4,38
47,p_burst_0.2,1,47,1,1,1,6
47,p_burst_0.2,1,48,4,0,1,48
47,p_burst_0.2,1,49,13,0,8,3
47,p_burst_0.2,1,50,1,1,1,47
48,p_burst_0.1,0,1,1,1,1,12
48,p_burst_0.1,0,2,13,0,2,47
48,p_burst_0.1,0,3,7,0,3,9
48,p_burst_0.1,0,4,5,0,2,8
48,p_burst_0.1,0,5,18,0,1,15
48,p_burst_0.1,0,6,8,0,2,17
48,p_burst_0.1,0,7,5,0,2,4
48,p_burst_0.1,0,8,3,0,1,14
48,p_burst_0.1,0,9,1,1,1,41
48,p_burst_0.1,0,10,4,0,2,3
48,p_burst_0.1,0,11,30,0,2,31
48,p_burst_0.1,0,12,40,0,5,2
48,p_burst_0.1,0,13,2,1,2,13
48,p_burst_0.1,0,14,2,1,2,38
48,p_burst_0.1,0,15,27,0,2,6
48,p_burst_0.1,0,16,12,0,2,16
48,p_burst_0.1,0,17,19,0,2,7
48,p_burst_0.1,0,18,5,0,2,50
48,p_burst_0.1,0,19,23,0,2,11
48,p_burst_0.1,0,20,3,0,2,45
48,p_burst_0.1,0,21,1,1,1,39
48,p_burst_0.1,0,22,7,0,2,5
48,p_burst_0.1,0,23,4,1,4,43
48,p_burst_0.1,0,24,8,0,2,33
48,p_burst_0.1,0,25,17,0,3,20
48,p_burst_0.1,0,26,2,1,2,25
48,p_burst_0.1,0,27,4,1,4,42
48,p_burst_0.1,0,28,17,0,2,22
48,p_burst_0.1,0,29,5,0,2,46
48,p_burst_0.1,0,30,14,0,2,28
48,p_burst_0.1,0,31,2,1,2,40
48,p_burst_0.1,0,32,1,1,1,26
48,p_burst_0.1,0,33,15,0,2,24
48,p_burst_0.1,0,34,8,0,2,19
48,p_burst_0.1,0,35,13,0,2,29
48,p_burst_0.1,0,36,29,0,2,10
48,p_burst_0.1,0,37,16,0,2,44
48,p_burst_0.1,0,38,6,0,1,49
48,p_burst_0.1,0,39,2,1,2,23
48,p_burst_0.1,0,40,3,0,2,48
48,p_burst_0.1,0,41,21,0,3,1
48,p_burst_0.1,0,42,31,0,2,30
48,p_burst_0.1,0,43,4,0,1,21
48,p_burst_0.1,0,44,24,0,2,37
48,p_burst_0.1,0,45,21,0,4,32
48,p_burst_0.1,0,46,5,0,1,18
48,p_burst_0.1,0,47,1,1,1,35
48,p_burst_0.1,0,48,7,0,3,27
48,p_burst_0.1,0,49,4,0,3,36
48,p_burst_0.1,0,50,17,0,2,34
48,p_burst_0.2,1,1,1,1,1,12
48,p_burst_0.2,1,2,1,1,1,47
48,p_burst_0.2,1,3,8,1,8,9
48,p_burst_0.2,1,4,4,0,3,8
48,p_burst_0.2,1,5,4,0,3,15
48,p_burst_0.2,1,6,3,0,2,17
48,p_burst_0.2,1,7,5,0,2,4
48,p_burst_0.2,1,8,10,0,6,14
48,p_burst_0.2,1,9,5,0,4,41
48,p_burst_0.2,1,10,2,1,2,3
48,p_burst_0.2,1,11,1,1,1,31
48,p_burst_0.2,1,12,8,0,2,2
48,p_burst_0.2,1,13,1,0,0,13
48,p_burst_0.2,1,14,4,0,3,38
48,p_burst_0.2,1,15,3,1,3,6
48,p_burst_0.2,1,16,1,1,1,16
48,p_burst_0.2,1,17,4,0,3,7
48,p_burst_0.2,1,18,6,0,3,50
48,p_burst_0.2,1,19,24,0,3,11
48,p_burst_0.2,1,20,11,0,2,45
48,p_burst_0.2,1,21,29,0,3,39
48,p_burst_0.2,1,22,2,1,2,5
48,p_burst_0.2,1,23,2,1,2,43
48,p_burst_0.2,1,24,21,0,3,33
48,p_burst_0.2,1,25,4,0,2,20
48,p_burst_0.2,1,26,2,1,2,25
48,p_burst_0.2,1,27,12,0,3,42
48,p_burst_0.2,1,28,19,0,3,22
48,p_burst_0.2,1,29,5,0,3,46
48,p_burst_0.2,1,30,14,0,3,28
48,p_burst_0.2,1,31,3,1,3,40
48,p_burst_0.2,1,32,4,0,3,26
48,p_burst_0.2,1,33,2,1,2,24
48,p_burst_0.2,1,34,3,1,3,19
48,p_burst_0.2,1,35,1,1,1,29
48,p_burst_0.2,1,36,7,0,3,10
48,p_burst_0.2,1,37,4,0,3,44
48,p_burst_0.2,1,38,4,0,2,49
48,p_burst_0.2,1,39,4,0,3,23
48,p_burst_0.2,1,40,5,0,3,48
48,p_burst_0.2,1,41,5,0,3,1
48,p_burst_0.2,1,42,7,0,2,30
48,p_burst_0.2,1,43,1,1,1,21
48,p_burst_0.2,1,44,1,1,1,37
48,p_burst_0.2,1,45,4,0,2,32
48,p_burst_0.2,1,46,17,0,4,18
48,p_burst_0.2,1,47,1,1,1,35
48,p_burst_0.2,1,48,4,0,2,27
48,p_burst_0.2,1,49,13,0,3,36
48,p_burst_0.2,1,50,1,1,1,34
49,p_burst_0.1,0,1,1,1,1,9
49,p_burst_0.1,0,2,13,0,4,11
49,p_burst_0.1,0,3,7,0,3,22
49,p_burst_0.1,0,4,5,0,4,50
49,p_burst_0.1,0,5,18,0,4,29
49,p_burst_0.1,0,6,8,0,3,5
49,p_burst_0.1,0,7,5,0,4,31
49,p_burst_0.1,0,8,3,1,3,39
49,p_burst_0.1,0,9,1,1,1,24
49,p_burst_0.1,0,10,4,1,4,41
49,p_burst_0.1,0,11,30,0,3,30
49,p_burst_0.1,0,12,40,0,4,12
49,p_burst_0.1,0,13,2,1,2,32
49,p_burst_0.1,0,14,2,1,2,1
49,p_burst_0.1,0,15,27,0,4,34
49,p_burst_0.1,0,16,12,0,3,37
49,p_burst_0.1,0,17,19,0,3,46
49,p_burst_0.1,0,18,5,1,5,26
49,p_burst_0.1,0,19,23,0,5,23
49,p_burst_0.1,0,20,3,1,3,6
49,p_burst_0.1,0,21,1,1,1,28
49,p_burst_0.1,0,22,7,0,3,15
49,p_burst_0.1,0,23,4,1,4,45
49,p_burst_0.1,0,24,8,0,3,44
49,p_burst_0.1,0,25,17,0,3,18
49,p_burst_0.1,0,26,2,1,2,33
49,p_burst_0.1,0,27,4,1,4,47
49,p_burst_0.1,0,28,17,0,5,4
49,p_burst_0.1,0,29,5,1,5,36
49,p_burst_0.1,0,30,14,0,5,14
49,p_burst_0.1,0,31,2,1,2,2
49,p_burst_0.1,0,32,1,1,1,13
49,p_burst_0.1,0,33,15,0,4,21
49,p_burst_0.1,0,34,8,0,3,49
49,p_burst_0.1,0,35,13,0,3,38
49,p_burst_0.1,0,36,29,0,5,27
49,p_burst_0.1,0,37,16,0,5,35
49,p_burst_0.1,0,38,6,0,3,19
49,p_burst_0.1,0,39,2,1,2,42
49,p_burst_0.1,0,40,3,1,3,10
49,p_burst_0.1,0,41,21,0,4,25
49,p_burst_0.1,0,42,31,0,4,7
49,p_burst_0.1,0,43,4,1,4,40
49,p_burst_0.1,0,44,24,0,5,8
49,p_burst_0.1,0,45,21,0,4,48
49,p_burst_0.1,0,46,5,0,4,43
49,p_burst_0.1,0,47,1,1,1,3
49,p_burst_0.1,0,48,7,0,3,20
49,p_burst_0.1,0,49,4,1,4,17
49,p_burst_0.1,0,50,17,0,4,16
49,p_burst_0.2,1,1,1,1,1,9
