participant,trial,reportIndex,report
17,73,5,Encoding
17,73,6,Encoding
17,73,7,Encoding
17,73,8,Decision: No justification
17,74,1,Search
17,74,2,Search
17,74,3,Search
17,74,4,Encoding
17,74,5,Encoding
17,74,6,Encoding
17,74,7,Elaboration: Indicator based
17,74,8,Decision: No justification
17,75,1,Search
17,75,2,Search
17,75,3,Encoding
17,75,4,Encoding
17,75,5,Decision: No justification
17,76,1,Search
17,76,2,Search
17,76,3,Search
17,76,4,Search
17,76,5,Encoding
17,76,6,Encoding
17,76,7,Encoding
17,76,8,Encoding
17,76,9,Encoding
17,76,10,Encoding
17,76,11,Decision: Single Indicator
17,77,1,Search
17,77,2,Search
17,77,3,Encoding
17,77,4,Encoding
17,77,5,Encoding
17,77,6,Encoding
17,77,7,Decision: No justification
17,78,1,Search
17,78,2,Search
17,78,3,Search
17,78,4,Encoding
17,78,5,Encoding
17,78,6,Encoding
17,78,7,Encoding
17,78,8,Decision: No justification
17,79,1,Search
17,79,2,Search
17,79,3,Encoding
17,79,4,Encoding
17,79,5,Decision: No justification
17,80,1,Search
17,80,2,Search
17,80,3,Search
17,80,4,Search
17,80,5,Encoding
17,80,6,Encoding
17,80,7,Encoding
17,80,8,Encoding
17,80,9,Decision: No justification
17,81,1,Search
17,81,2,Search
17,81,3,Encoding
17,81,4,Encoding
17,81,5,Decision: No justification
17,82,1,Search
17,82,2,Search
17,82,3,Search
17,82,4,Search
17,82,5,Encoding
17,82,6,Encoding
17,82,7,Encoding
17,82,8,Encoding
17,82,9,Encoding
17,82,10,Encoding
17,83,1,Search
17,83,2,Search
17,83,3,Encoding
17,83,4,Encoding
17,83,5,Evaluation
17,83,6,Decision: No justification
17,84,1,Search
17,84,2,Search
17,84,3,Encoding
17,84,4,Encoding
17,84,5,Decision: No justification
17,85,1,Search
17,85,2,Search
17,85,3,Encoding
17,85,4,Encoding
17,85,5,Decision: No justification
17,86,1,Search
17,86,2,Search
17,86,3,Encoding
17,86,4,Encoding
17,86,5,Decision: No justification
17,87,1,Search
17,87,2,Search
17,87,3,Search
17,87,4,Search
17,87,5,Search
17,87,6,Encoding
17,87,7,Encoding
17,87,8,Encoding
17,87,9,Encoding
17,87,10,Encoding
17,87,11,Encoding
17,87,12,Encoding
17,87,13,Encoding
17,87,14,Evaluation
17,87,15,Decision: No justification
17,88,1,Search
17,88,2,Search
17,88,3,Search
17,88,4,Search
17,88,5,Encoding
17,88,6,Encoding
17,88,7,Encoding
17,88,8,Encoding
17,88,9,Encoding
17,89,1,Search
17,89,2,Search
17,89,3,Encoding
17,89,4,Encoding
17,89,5,Decision: No justification
17,90,1,Search
17,90,2,Search
17,90,3,Encoding
17,90,4,Encoding
17,90,5,Decision: No justification
17,91,1,Search
17,91,2,Search
17,91,3,Encoding
17,91,4,Encoding
17,91,5,Decision: No justification
17,92,1,Search
17,92,2,Search
17,92,3,Encoding
17,92,4,Encoding
17,92,5,Decision: No justification
17,93,1,Search
17,93,2,Search
17,93,3,Encoding
17,93,4,Encoding
17,93,5,Evaluation
17,93,6,Metacognitive
17,93,7,Decision: No justification
17,94,1,Search
17,94,2,Search
17,94,3,Search
17,94,4,Encoding
17,94,5,Encoding
17,94,6,Evaluation
17,94,7,Decision: No justification
17,95,1,Search
17,95,2,Search
17,95,3,Search
17,95,4,Encoding
17,95,5,Encoding
17,95,6,Encoding
17,95,7,Decision: No justification
17,96,1,Search
17,96,2,Search
17,96,3,Search
17,96,4,Search
17,96,5,Search
17,96,6,Search
17,96,7,Encoding
17,96,8,Encoding
17,96,9,Encoding
17,96,10,Encoding
17,96,11,Encoding
17,96,12,Encoding
17,96,13,Encoding
17,96,14,Encoding
17,96,15,Evaluation
17,96,16,Elaboration: Holistic
17,96,17,Decision: No justification
17,97,1,Search
17,97,2,Search
17,97,3,Encoding
17,97,4,Encoding
17,97,5,Decision: No justification
17,98,1,Search
17,98,2,Search
17,98,3,Search
17,98,4,Encoding
17,98,5,Encoding
17,98,6,Encoding
17,98,7,Encoding
17,98,8,Metacognitive
17,99,1,Search
17,99,2,Search
17,99,3,Encoding
17,99,4,Encoding
17,99,5,Decision: No justification
17,100,1,Search
17,100,2,Search
17,100,3,Search
17,100,4,Search
17,100,5,Encoding
17,100,6,Encoding
17,100,7,Encoding
17,100,8,Encoding
17,100,9,Decision: No justification
17,101,1,Search
17,101,2,Encoding
17,101,3,Encoding
17,101,4,Decision: No justification
17,102,1,Search
17,102,2,Search
17,102,3,Encoding
17,102,4,Encoding
17,102,5,Decision: No justification
17,103,1,Search
17,103,2,Search
17,103,3,Search
17,103,4,Search
17,103,5,Search
17,103,6,Encoding
17,103,7,Encoding
17,103,8,Encoding
17,103,9,Encoding
17,103,10,Encoding
17,103,11,Encoding
17,103,12,Encoding
17,103,13,Decision: No justification
17,104,1,Search
17,104,2,Encoding
17,104,3,Encoding
17,104,4,Encoding
17,104,5,Elaboration: Indicator based
17,104,6,Decision: No justification
17,105,1,Search
17,105,2,Search
17,105,3,Encoding
17,105,4,Encoding
17,105,5,Decision: No justification
17,106,1,Search
17,106,2,Search
17,106,3,Encoding
17,106,4,Encoding
17,106,5,Decision: No justification
17,107,1,Search
17,107,2,Search
17,107,3,Encoding
17,107,4,Encoding
17,107,5,Evaluation
17,107,6,Decision: No justification
17,108,1,Search
17,108,2,Search
17,108,3,Search
17,108,4,Encoding
17,108,5,Encoding
17,108,6,Evaluation
17,108,7,Metacognitive
17,109,1,Search
17,109,2,Search
17,109,3,Search
17,109,4,Search
17,109,5,Encoding
17,109,6,Encoding
17,109,7,Encoding
17,109,8,Encoding
17,109,9,Encoding
17,109,10,Encoding
17,109,11,Decision: No justification
17,110,1,Search
17,110,2,Search
17,110,3,Encoding
17,110,4,Encoding
17,110,5,Decision: No justification
17,111,1,Search
17,111,2,Search
17,111,3,Encoding
17,111,4,Encoding
17,111,5,Metacognitive
17,111,6,Decision: No justification
17,112,1,Search
17,112,2,Search
17,112,3,Encoding
17,112,4,Encoding
17,112,5,Decision: No justification
17,113,1,Search
17,113,2,Search
17,113,3,Encoding
17,113,4,Encoding
17,113,5,Decision: No justification
17,114,1,Search
17,114,2,Search
17,114,3,Encoding
17,114,4,Encoding
17,114,5,Decision: No justification
17,115,1,Search
17,115,2,Search
17,115,3,Encoding
17,115,4,Encoding
17,115,5,Decision: No justification
17,116,1,Search
17,116,2,Search
17,116,3,Encoding
17,116,4,Encoding
17,116,5,Decision: No justification
17,117,1,Search
17,117,2,Search
17,117,3,Encoding
17,117,4,Encoding
17,117,5,Decision: No justification
17,118,1,Search
17,118,2,Search
17,118,3,Search
17,118,4,Encoding
17,118,5,Encoding
17,118,6,Metacognitive
17,118,7,Decision: No justification
17,119,1,Search
17,119,2,Search
17,119,3,Encoding
17,119,4,Encoding
17,119,5,Evaluation
17,119,6,Decision: No justification
17,120,1,Search
17,120,2,Search
17,120,3,Encoding
17,120,4,Encoding
17,120,5,Evaluation
17,120,6,Uncategorized
17,120,7,Decision: No justification
18,1,1,Search
18,1,2,Evaluation
18,1,3,Metacognitive
18,1,4,Metacognitive
18,1,5,Uncategorized
18,1,6,Elaboration: Holistic
18,1,7,Decision: Single Indicator
18,2,1,Search
18,2,2,Search
18,2,3,Evaluation
18,2,4,Metacognitive
18,2,5,Uncategorized
18,2,6,Elaboration: Holistic
18,2,7,Decision: No justification
18,3,1,Search
18,3,2,Search
18,3,3,Evaluation
18,3,4,Elaboration: Stock based
18,3,5,Decision: No justification
18,4,1,Metacognitive
18,4,2,Elaboration: Stock based
18,4,3,Decision: No justification
18,5,1,Evaluation
18,5,2,Metacognitive
18,5,3,Metacognitive
18,5,4,Elaboration: Stock based
18,5,5,Decision: No justification
18,6,1,Evaluation
18,6,2,Metacognitive
18,6,3,Elaboration: Stock based
18,6,4,Decision: No justification
18,7,1,Search
18,7,2,Search
18,7,3,Evaluation
18,7,4,Elaboration: Indicator based
18,7,5,Elaboration: Holistic
18,7,6,Decision: Single Indicator
18,8,1,Search
18,8,2,Search
18,8,3,Evaluation
18,8,4,Elaboration: Holistic
18,8,5,Elaboration: Holistic
18,8,6,Decision: Guess
18,9,1,Metacognitive
18,10,1,Metacognitive
18,11,1,Metacognitive
18,11,2,Metacognitive
18,12,1,Metacognitive
18,12,2,Metacognitive
18,12,3,Metacognitive
18,13,1,Search
18,13,2,Search
18,13,3,Metacognitive
18,13,4,Uncategorized
18,13,5,Decision: No justification
18,14,1,Metacognitive
18,15,1,Silent
18,16,1,Metacognitive
18,16,2,Metacognitive
18,17,1,Metacognitive
18,18,1,Metacognitive
18,19,1,Search
18,19,2,Metacognitive
18,19,3,Metacognitive
18,19,4,Metacognitive
18,20,1,Search
18,20,2,Evaluation
18,20,3,Uncategorized
18,20,4,Elaboration: Indicator based
18,21,1,Decision: No justification
18,22,1,Metacognitive
18,22,2,Metacognitive
18,23,1,Metacognitive
18,23,2,Metacognitive
18,24,1,Silent
18,25,1,Metacognitive
18,25,2,Metacognitive
18,26,1,Evaluation
18,27,1,Metacognitive
18,28,1,Metacognitive
18,28,2,Metacognitive
18,28,3,Decision: No justification
18,29,1,Decision: No justification
18,30,1,Search
18,30,2,Evaluation
18,30,3,Metacognitive
18,30,4,Elaboration: Indicator based
18,30,5,Decision: Guess
18,31,1,Evaluation
18,31,2,Decision: No justification
18,31,3,Decision: Single Indicator
18,32,1,Metacognitive
18,33,1,Evaluation
18,33,2,Decision: No justification
18,34,1,Metacognitive
18,35,1,Evaluation
18,35,2,Metacognitive
18,35,3,Metacognitive
18,35,4,Uncategorized
18,35,5,Uncategorized
18,36,1,Metacognitive
18,36,2,Metacognitive
18,37,1,Silent
18,38,1,Metacognitive
18,38,2,Metacognitive
18,39,1,Metacognitive
18,40,1,Metacognitive
18,41,1,Metacognitive
18,41,2,Metacognitive
18,42,1,Search
18,42,2,Metacognitive
18,42,3,Decision: No justification
18,43,1,Metacognitive
18,44,1,Decision: No justification
18,45,1,Silent
18,46,1,Metacognitive
18,47,1,Metacognitive
18,48,1,Metacognitive
18,49,1,Silent
18,50,1,Evaluation
18,50,2,Metacognitive
18,51,1,Metacognitive
18,51,2,Metacognitive
18,52,1,Metacognitive
18,53,1,Metacognitive
18,54,1,Metacognitive
18,55,1,Metacognitive
18,56,1,Silent
18,57,1,Metacognitive
18,58,1,Encoding
18,58,2,Encoding
18,58,3,Encoding
18,58,4,Encoding
18,58,5,Evaluation
18,58,6,Elaboration: Holistic
18,58,7,Decision: No justification
18,59,1,Decision: No justification
18,59,2,Decision: Mult-indicator
18,60,1,Evaluation
18,60,2,Decision: Guess
18,60,3,Decision: Guess
18,61,1,Decision: Mult-indicator
18,62,1,Decision: Mult-indicator
18,63,1,Evaluation
18,63,2,Metacognitive
18,63,3,Elaboration: Holistic
18,63,4,Decision: Single Indicator
18,64,1,Silent
18,65,1,Elaboration: Stock based
18,65,2,Decision: No justification
18,66,1,Metacognitive
18,66,2,Decision: No justification
18,67,1,Metacognitive
18,68,1,Elaboration: Stock based
18,68,2,Decision: No justification
18,69,1,Elaboration: Stock based
18,69,2,Decision: No justification
18,70,1,Search
18,70,2,Search
18,70,3,Evaluation
18,70,4,Metacognitive
18,70,5,Uncategorized
18,70,6,Elaboration: Holistic
18,70,7,Elaboration: Holistic
18,71,1,Decision: Mult-indicator
18,72,1,Decision: Mult-indicator
18,73,1,Evaluation
18,73,2,Elaboration: Holistic
18,73,3,Elaboration: Holistic
18,73,4,Decision: No justification
18,74,1,Silent
18,75,1,Metacognitive
18,76,1,Metacognitive
18,77,1,Metacognitive
18,78,1,Silent
18,79,1,Evaluation
18,80,1,Metacognitive
18,80,2,Metacognitive
18,81,1,Silent
18,82,1,Metacognitive
18,83,1,Metacognitive
18,83,2,Metacognitive
18,84,1,Silent
18,85,1,Metacognitive
18,86,1,Metacognitive
18,87,1,Decision: Single Indicator
18,88,1,Decision: Single Indicator
18,89,1,Evaluation
18,89,2,Elaboration: Indicator based
18,89,3,Decision: No justification
18,90,1,Decision: Single Indicator
18,91,1,Evaluation
18,91,2,Metacognitive
18,91,3,Elaboration: Stock based
18,92,1,Evaluation
18,92,2,Elaboration: Stock based
18,92,3,Decision: No justification
18,93,1,Metacognitive
18,93,2,Decision: No justification
18,94,1,Metacognitive
18,94,2,Decision: No justification
18,95,1,Evaluation
18,95,2,Metacognitive
18,95,3,Decision: Mult-indicator
18,96,1,Decision: Mult-indicator
18,97,1,Search
18,97,2,Search
18,97,3,Evaluation
18,97,4,Uncategorized
18,98,1,Evaluation
18,98,2,Metacognitive
18,98,3,Decision: No justification
18,99,1,Evaluation
18,99,2,Decision: No justification
18,100,1,Decision: No justification
18,101,1,Encoding
18,101,2,Metacognitive
18,101,3,Metacognitive
18,101,4,Elaboration: Holistic
18,102,1,Evaluation
18,102,2,Metacognitive
18,102,3,Elaboration: Holistic
18,102,4,Decision: No justification
18,103,1,Metacognitive
18,104,1,Evaluation
18,104,2,Metacognitive
18,105,1,Decision: No justification
18,106,1,Encoding
18,106,2,Decision: No justification
18,107,1,Evaluation
18,107,2,Elaboration: Stock based
18,107,3,Decision: No justification
18,108,1,Elaboration: Stock based
18,108,2,Elaboration: Holistic
18,108,3,Decision: No justification
18,109,1,Metacognitive
18,109,2,Metacognitive
18,110,1,Elaboration: Holistic
18,110,2,Decision: No justification
18,111,1,Decision: No justification
18,112,1,Decision: Mult-indicator
18,113,1,Decision: Single Indicator
18,114,1,Metacognitive
18,114,2,Decision: No justification
18,115,1,Metacognitive
18,115,2,Metacognitive
18,116,1,Silent
18,117,1,Silent
18,118,1,Search
18,118,2,Encoding
18,118,3,Encoding
18,118,4,Encoding
18,118,5,Encoding
18,118,6,Metacognitive
18,119,1,Encoding
18,119,2,Encoding
18,119,3,Encoding
18,119,4,Decision: Mult-indicator
18,120,1,Encoding
18,120,2,Encoding
18,120,3,Encoding
18,120,4,Decision: No justification
19,1,1,Search
19,1,2,Encoding
19,1,3,Encoding
19,1,4,Encoding
19,1,5,Elaboration: Indicator based
19,1,6,Decision: Single Indicator
19,2,1,Search
19,2,2,Search
19,2,3,Search
19,2,4,Search
19,2,5,Encoding
19,2,6,Encoding
19,2,7,Encoding
19,2,8,Encoding
19,2,9,Decision: No justification
19,3,1,Search
19,3,2,Search
19,3,3,Search
19,3,4,Search
19,3,5,Encoding
19,3,6,Encoding
19,3,7,Encoding
19,3,8,Encoding
19,3,9,Decision: No justification
19,4,1,Search
19,4,2,Search
19,4,3,Encoding
19,4,4,Encoding
19,4,5,Encoding
19,4,6,Elaboration: Indicator based
19,4,7,Decision: No justification
19,5,1,Search
19,5,2,Search
19,5,3,Search
19,5,4,Search
19,5,5,Search
19,5,6,Encoding
19,5,7,Encoding
19,5,8,Encoding
19,5,9,Encoding
19,5,10,Encoding
19,5,11,Elaboration: Indicator based
19,5,12,Elaboration: Indicator based
19,5,13,Elaboration: Indicator based
19,5,14,Decision: No justification
19,6,1,Search
19,6,2,Search
19,6,3,Encoding
19,6,4,Encoding
19,6,5,Decision: No justification
19,7,1,Search
19,7,2,Search
19,7,3,Search
19,7,4,Encoding
19,7,5,Encoding
19,7,6,Encoding
19,7,7,Elaboration: Indicator based
19,7,8,Decision: No justification
19,8,1,Search
19,8,2,Search
19,8,3,Search
19,8,4,Encoding
19,8,5,Encoding
19,8,6,Encoding
19,8,7,Encoding
19,8,8,Decision: No justification
19,9,1,Search
19,9,2,Search
19,9,3,Encoding
19,9,4,Encoding
19,9,5,Decision: No justification
19,10,1,Search
19,10,2,Search
19,10,3,Encoding
19,10,4,Encoding
19,10,5,Decision: No justification
19,11,1,Search
19,11,2,Search
19,11,3,Encoding
19,11,4,Encoding
19,11,5,Decision: No justification
19,12,1,Search
19,12,2,Search
19,12,3,Search
19,12,4,Search
19,12,5,Encoding
19,12,6,Encoding
19,12,7,Encoding
19,12,8,Encoding
19,12,9,Encoding
19,12,10,Elaboration: Indicator based
19,12,11,Decision: No justification
19,13,1,Search
19,13,2,Search
19,13,3,Encoding
19,13,4,Encoding
19,13,5,Decision: No justification
19,14,1,Search
19,14,2,Search
19,14,3,Search
19,14,4,Encoding
19,14,5,Encoding
19,14,6,Encoding
19,14,7,Encoding
19,14,8,Decision: No justification
19,15,1,Search
19,15,2,Search
19,15,3,Encoding
19,15,4,Encoding
19,15,5,Decision: No justification
19,16,1,Search
19,16,2,Search
19,16,3,Search
19,16,4,Search
19,16,5,Encoding
19,16,6,Encoding
19,16,7,Encoding
19,16,8,Encoding
19,16,9,Elaboration: Indicator based
19,16,10,Elaboration: Indicator based
19,16,11,Decision: No justification
19,17,1,Search
19,17,2,Evaluation
19,17,3,Decision: No justification
19,18,1,Search
19,18,2,Search
19,18,3,Search
19,18,4,Encoding
19,18,5,Encoding
19,18,6,Encoding
19,18,7,Elaboration: Indicator based
19,18,8,Decision: No justification
19,19,1,Search
19,19,2,Search
19,19,3,Encoding
19,19,4,Encoding
19,19,5,Decision: No justification
19,20,1,Search
19,20,2,Search
19,20,3,Encoding
19,20,4,Encoding
19,20,5,Decision: No justification
19,21,1,Search
19,21,2,Search
19,21,3,Encoding
19,21,4,Encoding
19,21,5,Decision: Single Indicator
19,22,1,Search
19,22,2,Search
19,22,3,Encoding
19,22,4,Encoding
19,22,5,Decision: No justification
19,23,1,Search
19,23,2,Search
19,23,3,Encoding
19,23,4,Encoding
19,23,5,Evaluation
19,23,6,Decision: Single Indicator
19,24,1,Search
19,24,2,Search
19,24,3,Search
19,24,4,Encoding
19,24,5,Encoding
19,24,6,Metacognitive
19,24,7,Elaboration: Indicator based
19,24,8,Elaboration: Indicator based
19,24,9,Decision: No justification
19,25,1,Search
19,25,2,Search
19,25,3,Search
19,25,4,Search
19,25,5,Encoding
19,25,6,Encoding
19,25,7,Encoding
19,25,8,Elaboration: Indicator based
19,25,9,Elaboration: Indicator based
19,25,10,Elaboration: Indicator based
19,25,11,Decision: No justification
19,26,1,Search
19,26,2,Search
19,26,3,Search
19,26,4,Encoding
19,26,5,Encoding
19,26,6,Encoding
19,26,7,Elaboration: Indicator based
19,26,8,Decision: No justification
19,27,1,Search
19,27,2,Search
19,27,3,Encoding
19,27,4,Encoding
19,27,5,Decision: No justification
19,28,1,Search
19,28,2,Search
19,28,3,Search
19,28,4,Search
19,28,5,Encoding
19,28,6,Encoding
19,28,7,Encoding
19,28,8,Encoding
19,28,9,Elaboration: Indicator based
19,28,10,Elaboration: Indicator based
19,28,11,Decision: No justification
19,29,1,Search
19,29,2,Search
19,29,3,Encoding
19,29,4,Encoding
19,29,5,Decision: No justification
19,30,1,Search
19,30,2,Search
19,30,3,Search
19,30,4,Encoding
19,30,5,Encoding
19,30,6,Encoding
19,30,7,Encoding
19,30,8,Elaboration: Indicator based
19,30,9,Elaboration: Indicator based
19,30,10,Decision: No justification
19,31,1,Search
19,31,2,Search
19,31,3,Encoding
19,31,4,Encoding
19,31,5,Decision: No justification
19,32,1,Search
19,32,2,Search
19,32,3,Search
19,32,4,Search
19,32,5,Search
19,32,6,Encoding
19,32,7,Encoding
19,32,8,Elaboration: Indicator based
19,32,9,Decision: Guess
19,33,1,Search
19,33,2,Search
19,33,3,Search
19,33,4,Encoding
19,33,5,Encoding
19,33,6,Encoding
19,33,7,Elaboration: Indicator based
19,33,8,Decision: No justification
19,34,1,Search
